S1_Current density (A/cm2),S1_Voltage (V),S1_Faradaic efficiency,S1_CO conversion,S1_Crossover rate,S1_Capture energy (MJ/kgCO2),S1_Electricity price (USD/kWh),S1_Membrane cost (USD/m2),ST_Current density (A/cm2),ST_Voltage (V),ST_Faradaic efficiency,ST_CO conversion,ST_Crossover rate,ST_Capture energy (MJ/kgCO2),ST_Electricity price (USD/kWh),ST_Membrane cost (USD/m2)
0.698277698023179,-0.003035594967907433,0.3732895797624225,-0.003499084168763382,-0.006871906320249101,-0.009264081944391139,0.06482119625844178,-0.006216550148720458,0.47154565915398117,1.006917872289985,0.7540085940761747,0.9949087372935564,1.0077334075002646,1.0097104077207806,0.991706093403544,1.0119814188723355
0.6970254719447118,0.028662095152403637,0.3817255693338745,0.015493152074500938,0.01562671541757487,0.014899830639110009,0.09903053776726951,0.012732655658627285,0.4704516546441886,0.9925723352658222,0.7019909514321957,0.9679170847345212,0.985066166939059,0.9827625551329047,0.9784079939794369,0.9829184714014004
0.6559877612960948,0.008043494350353104,0.34276866955094165,0.03198189039646564,0.00914661746697951,0.011024425129476934,0.04420431649171288,0.006820200893450497,0.4250572102136866,0.9883488556684208,0.7357708145881747,0.9994777955113235,0.9937643846881536,0.9923672592418572,0.9437140057866027,0.9944171806515275
0.4750177724188083,0.002128278256775235,0.43305377572506076,0.0016418679164822737,0.004023987804269791,0.005657837985293888,-0.005705983136456491,0.0038975609415481042,0.24560974053884344,0.9860752702057224,0.7808985243584771,0.978816311028638,0.9920733368915723,0.9957444163856719,0.9041568418989456,0.9933880863629547
0.7504435456615126,0.030479758555358824,0.31265545559673624,0.023420556362927274,0.021088273939640516,0.02217996590930817,0.05554393747345385,0.02103661033642375,0.5450371471830306,0.9924916815859216,0.7469865048455983,0.9696422103263145,0.9783395207415289,0.9867751433852354,0.9318681904024412,0.9836675094643972
0.5287027066116183,-0.017282571634623458,0.1502958455665431,-0.0033537436282006857,-0.02180436451699287,-0.020366456060520257,-0.0121827411284,-0.022655551594925116,0.30457784793802256,1.013853720285241,0.545290882476519,1.0170119560230344,1.0185083943505273,1.017031470502581,0.9435552142268231,1.0167403844139764
0.5571957621838987,-0.015503122721260958,0.16827187519604597,-0.015384860327087328,-0.014886360110784853,-0.012080404786277237,0.04997112937453944,-0.019134954235742546,0.3438394415677044,1.02345692998843,0.5400671532945018,0.9981976574753337,1.0151361243629065,1.0178802020719357,0.9902463120811635,1.0158512353768903
0.4592383881878312,-0.013109870566360066,0.3182843351272695,0.0027136693017488617,-0.004383243251812546,-0.00697494505002395,0.04122875569757159,-0.004149505784253739,0.263680324367743,0.9995414734777301,0.7333153353495498,0.998456525807227,1.009311983943982,1.0041512878514927,0.965843899456224,1.0037006548878593
0.474582898841647,-0.004611933449503911,0.21961690664054762,0.003128544587988916,-0.002764111051279127,-0.0043957716304191385,0.023098537465426672,-0.007449708170696729,0.24595749070885886,0.999597625900504,0.5941503942603883,0.9928408124386018,1.0042494534136361,1.0031219727313698,0.9466874597606216,1.0026644034699883
0.4380978788103757,-0.013194492018428733,0.2250710799630615,-0.014462255114899018,-0.01368397295835809,-0.015148478356408259,0.015275190185545398,-0.015100797937964082,0.2389019825873675,1.013513082281336,0.635535128939226,0.9999245455334199,1.0197009333222598,1.0133823393621786,0.9661750614801368,1.0155208485896314
0.55440320040014,-0.006390004023752778,0.23739944348857173,-0.0018887807803119674,-0.010828547125494274,-0.012804207297296056,0.03236601626560418,-0.012220977054134925,0.3607070532589409,1.022025351595786,0.666266067175951,1.0023887599117582,1.009568408170234,1.0076405447280685,0.9833012557051006,1.0119017127581245
0.7404713643797357,-0.011620635312028794,0.40335900081142084,0.03197187808856206,0.005091200746519315,0.013511119379322502,0.03999958534468176,0.006599589087692055,0.5610919282654248,0.9835828086238129,0.8058587102180443,1.0050486948135673,0.9945417777479609,0.9932366892650145,0.9663077915097791,0.9954324280034759
0.5954886682636509,-0.005501914868170068,0.3841227612776089,0.002504053480579061,-0.014708627021405301,-0.012886522095831288,0.04975738842460437,-0.01036112523322146,0.36263482260844826,1.0011060197695953,0.7096602614071945,1.0065782307033768,1.009827452873961,1.0099477804679033,0.9915884368449726,1.0109952469329897
0.7100284847732589,0.015199169931427779,0.41164854831613656,0.043536876636220155,0.027160405497481655,0.028404829977551036,0.08322065434760874,0.02713700224251088,0.4896044799732706,0.9646518606162295,0.768056936415165,0.9692886204003578,0.973644194328359,0.9733215892876926,0.9390676814158672,0.9729537679603347
0.5769002008663856,-0.011790187457026584,0.2586976819372053,-0.024355080182690763,-0.01934271149370258,-0.018807270758682288,0.016595245692319335,-0.018992495377224753,0.36317779707974096,1.0267887324167564,0.7275522128671346,0.998940807243944,1.0198218192665174,1.0186049560903279,0.9409928102512011,1.0228344535521732
