Current density (A/cm2),Voltage (V),Faradaic efficiency,CO conversion,Crossover rate,Capture energy (MJ/kgCO2),Electricity price (USD/kWh),Membrane cost (USD/m2)
-0.05520674625437248,-0.007826889386570357,0.02760421484175328,0.008583823068644865,0.0006615554589808915,0.003857135289939394,0.03224443349013602,-0.0006231031116237015
-0.038655045551560435,-0.008593427357032174,-0.1477015280904471,-0.00026777853625686854,-0.00048096118444917915,0.002588306584859877,0.0023824004566091557,-0.002681179297878201
-0.24526532476260007,0.012595778776677044,-0.03301068252922162,-8.040277136517338e-05,0.0,0.00020665075849723725,-0.03316751713465216,0.0018066359876008817
0.06682790094165801,-0.005562946171359957,0.08100011911793932,-0.016804689352186288,0.0001665297726672621,0.0013413076784914498,0.041575098752000786,-0.0002796578377142401
0.05889435956919455,0.00994684513351743,0.011025343210974878,0.005823232667995287,0.00016608473100761245,0.0004729392997363975,-0.03853819754177976,0.003903179736064377
0.08347317534634197,-0.008054362964981408,-0.13623956854289648,-0.0034596901766927265,0.002237978192227508,-0.001130790536591618,0.043997436247495934,-0.003330430458731297
0.09603836271162507,-0.005390233946348119,0.08480055569992467,-0.0031221037178024093,0.0012260956823244172,0.001940295955521665,-0.02490829038263212,-0.0007222597214312509
0.09144300950213687,-0.0017286613596232993,0.0524919860733522,0.001268399969882218,0.001843091351973135,0.002020346334612334,0.04134645937085797,-0.000537594801790664
0.0067139412916194475,0.0012338501385508016,0.07024423277575773,-0.003494531267858292,-0.0002885934922572386,0.0018016436783646844,0.006859312956523502,-0.000730991108969279
-0.0220969544391546,-0.012122584674383343,-0.008404027645574816,-0.00229690242167736,0.000806445862371486,0.0026110683379194145,0.02482610541199878,0.0005899854371428093
-0.07878189395994319,-0.003470941366780666,0.03965276180023427,-0.0023129131723538475,0.00016890027924616746,-0.004922460027078117,-0.010661408941873302,-0.0011801235578230995
0.0385908507739114,-0.010856284925461668,0.016070078337136834,0.014288007747634912,0.0016588331928159372,0.0015407638077989732,-0.004157522019179402,-9.039863637722717e-05
-0.24577779657112941,0.004796237909833012,-0.04556463419409184,-0.0011049132110202637,-3.067341967216697e-05,-0.0004695815313278635,-0.012950504622587417,0.0008998732248367356
0.07106674189079132,0.0055412033493336295,0.072246631135082,-0.011507872687412901,-0.001228808171748698,0.0015050151836849181,0.0023915625071839574,-0.0008066094695747261
0.026896988617078805,-0.013557541562191265,0.04517682186673346,0.018673570914286997,0.0008906505199562653,-0.004270094896486059,0.03177571665831132,0.0017293936856679617
0.04922185604367684,0.0055499515010537966,0.07176135422783998,0.01943232569854411,0.0017367074897969633,0.001642437082502076,0.03396966526415007,0.00029727955991057375
0.05973337502926335,-0.0196230176183189,-0.0687799607702817,-0.013736633732952239,0.0016998716970534553,-0.0026114727125324264,0.04236871086267992,0.0024118102347291297
-0.11171757527855775,0.0012323651966684,-0.026069680664665303,-0.002322259625641525,0.000547504241932173,-0.0017980535362452524,-0.02231259650921384,0.0012631823066557143
-0.20326130630905986,-0.0009075516343311012,-0.10985665770067682,-0.011865325894570731,-6.146031488329928e-05,-0.000803032221970691,-0.0432656783295995,0.0008639667922199639
0.06490361298533724,-0.004309857566453034,-0.02080227204881622,0.017016718868021224,0.0008867448209481724,0.0022388952977363723,-0.01685020035384591,-0.003500305835061266
0.0152423098373192,0.009290259595596845,-0.014645715713561814,0.017951917016565906,-0.00030785414824898577,0.0011120304048544993,0.0026350603863144863,0.00048736014891124927
0.0850933197678362,-0.009016054008603766,0.039770208363957185,-0.009030498607303174,-0.00028036061798508705,0.0018682734315015076,0.007354845205144659,0.0011265522840091383
-0.0780594656072581,-0.0007946644355560474,-0.12440793785054753,0.012527011604252425,9.361796678741818e-05,-0.0005547640831551462,0.01888123408801047,0.001407101855030768
0.06664563992423206,-0.013339379702448648,0.0032860903998745863,-0.009748489172887611,0.0,-0.006209889480048453,0.0339190774643283,0.0017586710964309915
-0.052611259144688956,-0.003612450700677705,-0.005316534927520626,-0.01770525927491878,-0.002072414374356203,0.0012355541258199931,-0.004114967806687295,-0.003861823826205843
0.07201508875190094,-0.008558309947101304,-0.06564968143298591,0.005839839462479316,0.0021757575683389496,0.001993914332896328,-0.05007712083978813,-0.004588004208831806
0.05451605340790026,0.001519791765513988,0.058527082536618626,-0.005239670220614979,0.000477620047361918,-0.003960015341988173,-0.03814678707028086,0.0014725481600043895
0.10401533429033487,0.0019960281738776032,0.040656404236969736,0.014296615281725305,-0.0002678390854622126,0.0006806187482062465,-0.02203140706966492,0.0002830316542918077
0.06273710245074438,-0.0006025328344513939,0.08033595485468083,0.012185354590389297,-0.0019552662683151698,0.0010936391445436745,0.009929240526825301,-0.000362169136829682
0.0019722063945990073,0.002938048955232204,0.09493439578973835,-0.009910669100050867,0.001448686853474607,0.00129707723337143,0.03382358489636264,0.0006102916456370566
-0.06293067436526201,0.001204958861380303,-0.13330240449225816,-0.00010997167894355453,-0.00024648640145505504,0.000873957658141118,0.01536954311210047,0.0026837270218142578
0.0492551920244824,-0.005943820216737687,0.08001817368923785,-0.020342482445067037,0.00042134497070579757,-0.0036927207052942423,0.009911302429083797,-0.0014247804882919278
-0.1894196732333916,0.011076047141031383,-0.07094625346406119,-0.004929723820600234,0.0,-0.00027408637190617485,0.029845286516780842,-7.115009013558549e-05
-0.17821783283393303,-0.007437278195034703,-0.07908804074316858,-0.006552887106994128,-0.00027210334604726993,0.0,-0.006859622437453749,-0.0014531782325000805
0.06931596593109861,0.00559424904907383,0.0722956342240357,0.018310118286640975,-8.044196297235517e-05,0.0007137907328889008,-0.017159726917567335,-0.0006589517701965116
0.043486843269024605,0.0023311090924988446,-0.062021109691688996,-0.017336049883364957,-0.0025287237829694532,0.0016677089533998837,-0.02075802179226632,0.003570405874024575
-0.079247330915699,-0.004367288582062191,0.04210245648214771,0.008368666500730136,-0.00015602405014036126,-0.0012628149412275628,0.03423856640049573,0.000127527529224003
-0.16989283552210013,-0.008027220340795943,-0.1434545023931252,-0.017833985062221922,9.03257672750235e-05,0.0005572919590473366,0.04478498496541359,-0.0010787624858782717
0.10281140993025534,0.004607172274613574,0.05134197124558368,0.009514213156597886,-0.0012037033516947204,0.0003809495156515787,0.01607505268892348,-0.00013353966422435803
-0.17625753071382683,-0.008753676436167318,0.035017417344590365,0.01038026895239161,-0.0006056463157278064,0.001346348624259914,0.03355590467119199,-0.0010063759761150155
0.04528117595168174,-0.006013258510098338,0.09338701847338168,0.019245993716425585,0.001179474130449415,0.001827048718764718,-0.014731031719070597,0.0013280612794896336
-0.0751668918456619,0.014218165995176614,-0.1553533261586124,0.007406052952026049,-0.0003669390796825346,-0.0003474240273905471,0.03176460253962299,-0.0004730900506206992
0.09918024849387215,0.0007017606155479471,0.06781934423982523,0.008204029469072414,-0.0012646933740336822,0.0009279499722384629,-0.006471314445013948,0.00018246280806061277
0.051718635890217045,0.007365883112827584,0.05809682096370687,0.015603188573431627,0.0010956176283629115,0.0016611136782255646,0.028176521717897734,0.0003259352117206682
-0.11690597539642224,-0.009461294982890035,0.0023521401009995,-0.00647998606101946,-0.0004938354440512212,-0.0005243141682044577,0.014824603409085955,0.00036911107253377595
0.07484728130804795,-0.008104161298802546,0.08058378422807973,0.013473796698478199,0.0008216524543119153,-0.0016750006682731344,0.026332605535203526,0.000616895744546514
0.011982844469037884,0.002439381790886496,0.09753646140803351,-0.003732583217372651,-0.0007788744848578472,-0.005533158947684948,-0.03964255343007922,-0.0018219024773666955
0.1231611183271011,0.005938753844055194,-0.027088438619317923,-0.008567263822995145,-6.724476121366951e-05,-0.0011660995664285875,0.04239970517266823,-0.0017248237293151082
-0.2737997873160316,0.003230170127567537,-0.0632863600959019,-0.0015260041274894,8.91109785099431e-05,0.0010106209920879429,0.05040978495699151,0.0005229160088797481
