func,grid,k,feature_idx,feature_name,test_r2,attribution,n_tp,tp_norm,tp_raw,first_tp_norm,first_tp_raw,ckpt_path
rosenbrock,3,8,0,Quadratic (x0),0.9991,0.94805,5,"[0.64591, 1.16667, 1.43333, 1.7, 1.96667]","[0.3643469260699538, 1.6647546622067042, 2.3306405346205334, 2.996551378378862, 3.6624622221371905]",0.64591,0.3643469260699538,D:\pykan\github\workflows\Hyein\_workspace\sweep_models\rosenbrock\g3_k8
rosenbrock,3,8,1,Parabolic (x1),0.9991,0.82319,3,"[0.62995, 1.16619, 1.69857]","[0.32403909694192884, 1.6627434701871484, 2.9918114886644904]",0.62995,0.32403909694192884,D:\pykan\github\workflows\Hyein\_workspace\sweep_models\rosenbrock\g3_k8
rosenbrock,5,2,0,Quadratic (x0),0.9995,4.89008,1,[0.42255],[-0.19341302466263813],0.42255,-0.19341302466263813,D:\pykan\github\workflows\Hyein\_workspace\sweep_models\rosenbrock\g5_k2
rosenbrock,5,2,1,Parabolic (x1),0.9995,1.97212,1,[0.10143],[-0.995392566767536],0.10143,-0.995392566767536,D:\pykan\github\workflows\Hyein\_workspace\sweep_models\rosenbrock\g5_k2
rosenbrock,5,3,0,Quadratic (x0),0.9991,8.11982,3,"[0.1, 0.25139, 0.42255]","[-0.9988637414821112, -0.6208225571097656, -0.19341302466263813]",0.1,-0.9988637414821112,D:\pykan\github\workflows\Hyein\_workspace\sweep_models\rosenbrock\g5_k3
rosenbrock,5,3,1,Parabolic (x1),0.9991,2.33548,2,"[0.10143, 0.58166]","[-0.995392566767536, 0.20348480374483105]",0.10143,-0.995392566767536,D:\pykan\github\workflows\Hyein\_workspace\sweep_models\rosenbrock\g5_k3
rosenbrock,5,4,0,Quadratic (x0),0.9994,10.42841,3,"[0.1, 0.59474, 0.9]","[-0.9988637414821112, 0.23656855626790016, 0.9988438184483756]",0.1,-0.9988637414821112,D:\pykan\github\workflows\Hyein\_workspace\sweep_models\rosenbrock\g5_k4
rosenbrock,5,4,1,Parabolic (x1),0.9994,4.18312,3,"[0.10143, 0.4379, 0.75486]","[-0.995392566767536, -0.1554069997344556, 0.635872535816426]",0.10143,-0.995392566767536,D:\pykan\github\workflows\Hyein\_workspace\sweep_models\rosenbrock\g5_k4
rosenbrock,5,5,0,Quadratic (x0),0.9998,15.52049,3,"[0.25139, 0.59474, 1.06]","[-0.6208225571097656, 0.23656855626790016, 1.3983853304344729]",0.25139,-0.6208225571097656,D:\pykan\github\workflows\Hyein\_workspace\sweep_models\rosenbrock\g5_k5
rosenbrock,5,5,1,Parabolic (x1),0.9998,3.53156,3,"[0.10143, 0.4379, 0.75486]","[-0.995392566767536, -0.1554069997344556, 0.635872535816426]",0.10143,-0.995392566767536,D:\pykan\github\workflows\Hyein\_workspace\sweep_models\rosenbrock\g5_k5
rosenbrock,5,6,0,Quadratic (x0),0.9885,9.97496,3,"[0.25139, 0.9, 1.22]","[-0.6208225571097656, 0.9988438184483756, 1.79792684242057]",0.25139,-0.6208225571097656,D:\pykan\github\workflows\Hyein\_workspace\sweep_models\rosenbrock\g5_k6
rosenbrock,5,6,1,Parabolic (x1),0.9885,3.21342,4,"[0.10143, 0.2659, 0.75486, 0.9]","[-0.995392566767536, -0.5847989738471249, 0.635872535816426, 0.9982094609484773]",0.10143,-0.995392566767536,D:\pykan\github\workflows\Hyein\_workspace\sweep_models\rosenbrock\g5_k6
rosenbrock,5,7,0,Quadratic (x0),0.9997,0.72105,4,"[0.25139, 0.42255, 0.74243, 1.38]","[-0.6208225571097656, -0.19341302466263813, 0.6053703431755671, 2.1974683544066673]",0.25139,-0.6208225571097656,D:\pykan\github\workflows\Hyein\_workspace\sweep_models\rosenbrock\g5_k7
rosenbrock,5,7,1,Parabolic (x1),0.9997,0.68008,3,"[0.2659, 0.75486, 1.21943]","[-0.5847989738471249, 0.635872535816426, 1.795655264964814]",0.2659,-0.5847989738471249,D:\pykan\github\workflows\Hyein\_workspace\sweep_models\rosenbrock\g5_k7
rosenbrock,5,8,0,Quadratic (x0),0.0116,0.48859,5,"[0.42255, 0.59474, 0.74243, 1.06, 1.38]","[-0.19341302466263813, 0.23656855626790016, 0.6053703431755671, 1.3983853304344729, 2.1974683544066673]",0.42255,-0.19341302466263813,D:\pykan\github\workflows\Hyein\_workspace\sweep_models\rosenbrock\g5_k8
rosenbrock,5,8,1,Parabolic (x1),0.0116,1.12815,4,"[0.4379, 0.75486, 1.05971, 1.21943]","[-0.1554069997344556, 0.635872535816426, 1.3969198806318166, 1.795655264964814]",0.4379,-0.1554069997344556,D:\pykan\github\workflows\Hyein\_workspace\sweep_models\rosenbrock\g5_k8
rosenbrock,7,2,0,Quadratic (x0),0.9992,9.91109,2,"[0.20923, 0.44888]","[-0.7261017455181022, -0.12766347459642594]",0.20923,-0.7261017455181022,D:\pykan\github\workflows\Hyein\_workspace\sweep_models\rosenbrock\g7_k2
rosenbrock,7,2,1,Parabolic (x1),0.9992,1.68652,0,[],[],,,D:\pykan\github\workflows\Hyein\_workspace\sweep_models\rosenbrock\g7_k2
rosenbrock,7,3,0,Quadratic (x0),0.9999,0.73771,2,"[0.20923, 0.69316]","[-0.7261017455181022, 0.48233652882834815]",0.20923,-0.7261017455181022,D:\pykan\github\workflows\Hyein\_workspace\sweep_models\rosenbrock\g7_k3
rosenbrock,7,3,1,Parabolic (x1),0.9999,0.68855,4,"[0.10143, 0.34832, 0.4556, 0.78993]","[-0.995392566767536, -0.3790403313682516, -0.11121956984030304, 0.7234235621660267]",0.10143,-0.995392566767536,D:\pykan\github\workflows\Hyein\_workspace\sweep_models\rosenbrock\g7_k3
rosenbrock,7,4,0,Quadratic (x0),0.9988,10.53845,3,"[0.1, 0.56726, 0.78794]","[-0.9988637414821112, 0.1679473015842878, 0.7190149319911125]",0.1,-0.9988637414821112,D:\pykan\github\workflows\Hyein\_workspace\sweep_models\rosenbrock\g7_k4
rosenbrock,7,4,1,Parabolic (x1),0.9988,3.68937,4,"[0.10143, 0.23186, 0.4556, 0.9]","[-0.995392566767536, -0.6697786412819811, -0.11121956984030304, 0.9982094609484773]",0.10143,-0.995392566767536,D:\pykan\github\workflows\Hyein\_workspace\sweep_models\rosenbrock\g7_k4
rosenbrock,7,5,0,Quadratic (x0),0.9999,10.38235,4,"[0.1, 0.31664, 0.56726, 1.01429]","[-0.9988637414821112, -0.45788453425293546, 0.1679473015842878, 1.2842413147289444]",0.1,-0.9988637414821112,D:\pykan\github\workflows\Hyein\_workspace\sweep_models\rosenbrock\g7_k5
rosenbrock,7,5,1,Parabolic (x1),0.9999,2.75728,3,"[0.23186, 0.4556, 0.68009]","[-0.6697786412819811, -0.11121956984030304, 0.4492118503257034]",0.23186,-0.6697786412819811,D:\pykan\github\workflows\Hyein\_workspace\sweep_models\rosenbrock\g7_k5
rosenbrock,7,6,0,Quadratic (x0),0.988,3.14151,2,"[0.31664, 0.9]","[-0.45788453425293546, 0.9988438184483756]",0.31664,-0.45788453425293546,D:\pykan\github\workflows\Hyein\_workspace\sweep_models\rosenbrock\g7_k6
rosenbrock,7,6,1,Parabolic (x1),0.988,1.46568,2,"[0.10143, 0.55621]","[-0.995392566767536, 0.13994977036595072]",0.10143,-0.995392566767536,D:\pykan\github\workflows\Hyein\_workspace\sweep_models\rosenbrock\g7_k6
rosenbrock,7,7,0,Quadratic (x0),0.9997,0.7822,7,"[0.20923, 0.31664, 0.44888, 0.78794, 1.01429, 1.12857, 1.24286]","[-0.7261017455181022, -0.45788453425293546, -0.12766347459642594, 0.7190149319911125, 1.2842413147289444, 1.5696138396650148, 1.855011335945584]",0.20923,-0.7261017455181022,D:\pykan\github\workflows\Hyein\_workspace\sweep_models\rosenbrock\g7_k7
rosenbrock,7,7,1,Parabolic (x1),0.9997,0.68333,4,"[0.23186, 0.34832, 0.55621, 0.9]","[-0.6697786412819811, -0.3790403313682516, 0.13994977036595072, 0.9982094609484773]",0.23186,-0.6697786412819811,D:\pykan\github\workflows\Hyein\_workspace\sweep_models\rosenbrock\g7_k7
rosenbrock,7,8,0,Quadratic (x0),0.9649,1.46904,5,"[0.31664, 0.44888, 0.69316, 0.9, 1.12857]","[-0.45788453425293546, -0.12766347459642594, 0.48233652882834815, 0.9988438184483756, 1.5696138396650148]",0.31664,-0.45788453425293546,D:\pykan\github\workflows\Hyein\_workspace\sweep_models\rosenbrock\g7_k8
rosenbrock,7,8,1,Parabolic (x1),0.9649,0.39006,6,"[0.10143, 0.34832, 0.4556, 0.55621, 0.9, 1.01408]","[-0.995392566767536, -0.3790403313682516, -0.11121956984030304, 0.13994977036595072, 0.9982094609484773, 1.283006184243671]",0.10143,-0.995392566767536,D:\pykan\github\workflows\Hyein\_workspace\sweep_models\rosenbrock\g7_k8
rosenbrock,10,2,0,Quadratic (x0),0.9999,9.14063,3,"[0.25139, 0.50061, 0.74243]","[-0.6208225571097656, 0.0015132904975791572, 0.6053703431755671]",0.25139,-0.6208225571097656,D:\pykan\github\workflows\Hyein\_workspace\sweep_models\rosenbrock\g10_k2
rosenbrock,10,2,1,Parabolic (x1),0.9999,1.32333,0,[],[],,,D:\pykan\github\workflows\Hyein\_workspace\sweep_models\rosenbrock\g10_k2
rosenbrock,10,3,0,Quadratic (x0),0.9983,10.706,3,"[0.1, 0.25139, 0.74243]","[-0.9988637414821112, -0.6208225571097656, 0.6053703431755671]",0.1,-0.9988637414821112,D:\pykan\github\workflows\Hyein\_workspace\sweep_models\rosenbrock\g10_k3
rosenbrock,10,3,1,Parabolic (x1),0.9983,1.27438,1,[0.4379],[-0.1554069997344556],0.4379,-0.1554069997344556,D:\pykan\github\workflows\Hyein\_workspace\sweep_models\rosenbrock\g10_k3
rosenbrock,10,4,0,Quadratic (x0),0.9991,17.22045,2,"[0.18468, 0.59474]","[-0.7874063962634691, 0.23656855626790016]",0.18468,-0.7874063962634691,D:\pykan\github\workflows\Hyein\_workspace\sweep_models\rosenbrock\g10_k4
rosenbrock,10,4,1,Parabolic (x1),0.9991,4.08835,2,"[0.50513, 0.9]","[0.012430339914350986, 0.9982094609484773]",0.50513,0.012430339914350986,D:\pykan\github\workflows\Hyein\_workspace\sweep_models\rosenbrock\g10_k4
rosenbrock,10,5,0,Quadratic (x0),0.9999,9.94064,4,"[0.1, 0.25139, 0.59474, 0.82633]","[-0.9988637414821112, -0.6208225571097656, 0.23656855626790016, 0.8148799235232769]",0.1,-0.9988637414821112,D:\pykan\github\workflows\Hyein\_workspace\sweep_models\rosenbrock\g10_k5
rosenbrock,10,5,1,Parabolic (x1),0.9999,2.89708,2,"[0.10143, 0.58166]","[-0.995392566767536, 0.20348480374483105]",0.10143,-0.995392566767536,D:\pykan\github\workflows\Hyein\_workspace\sweep_models\rosenbrock\g10_k5
rosenbrock,10,6,0,Quadratic (x0),0.9999,0.76555,4,"[0.18468, 0.50061, 0.68356, 1.06]","[-0.7874063962634691, 0.0015132904975791572, 0.4583640381091822, 1.3983853304344729]",0.18468,-0.7874063962634691,D:\pykan\github\workflows\Hyein\_workspace\sweep_models\rosenbrock\g10_k6
rosenbrock,10,6,1,Parabolic (x1),0.9999,0.66943,4,"[0.19838, 0.2659, 0.6602, 0.9]","[-0.7533602883360053, -0.5847989738471249, 0.39955716215651166, 0.9982094609484773]",0.19838,-0.7533602883360053,D:\pykan\github\workflows\Hyein\_workspace\sweep_models\rosenbrock\g10_k6
rosenbrock,10,7,0,Quadratic (x0),0.9393,2.36232,8,"[0.1, 0.25139, 0.42255, 0.50061, 0.59474, 0.82633, 0.98, 1.06]","[-0.9988637414821112, -0.6208225571097656, -0.19341302466263813, 0.0015132904975791572, 0.23656855626790016, 0.8148799235232769, 1.198614574441424, 1.3983853304344729]",0.1,-0.9988637414821112,D:\pykan\github\workflows\Hyein\_workspace\sweep_models\rosenbrock\g10_k7
rosenbrock,10,7,1,Parabolic (x1),0.9393,0.60249,4,"[0.19838, 0.2659, 0.58166, 1.05971]","[-0.7533602883360053, -0.5847989738471249, 0.20348480374483105, 1.3969198806318166]",0.19838,-0.7533602883360053,D:\pykan\github\workflows\Hyein\_workspace\sweep_models\rosenbrock\g10_k7
rosenbrock,10,8,0,Quadratic (x0),0.9994,0.71952,4,"[0.25139, 0.42255, 0.68356, 1.14]","[-0.6208225571097656, -0.19341302466263813, 0.4583640381091822, 1.5981560864275213]",0.25139,-0.6208225571097656,D:\pykan\github\workflows\Hyein\_workspace\sweep_models\rosenbrock\g10_k8
rosenbrock,10,8,1,Parabolic (x1),0.9994,0.65758,4,"[0.2659, 0.35596, 0.82616, 1.05971]","[-0.5847989738471249, -0.35996733902975864, 0.8138704878759221, 1.3969198806318166]",0.2659,-0.5847989738471249,D:\pykan\github\workflows\Hyein\_workspace\sweep_models\rosenbrock\g10_k8
rosenbrock,15,2,0,Quadratic (x0),0.9998,9.60066,3,"[0.14933, 0.5355, 0.74243]","[-0.8756800990678976, 0.08863831145504744, 0.6053703431755671]",0.14933,-0.8756800990678976,D:\pykan\github\workflows\Hyein\_workspace\sweep_models\rosenbrock\g15_k2
rosenbrock,15,2,1,Parabolic (x1),0.9998,1.14787,0,[],[],,,D:\pykan\github\workflows\Hyein\_workspace\sweep_models\rosenbrock\g15_k2
rosenbrock,15,3,0,Quadratic (x0),0.9994,8.52977,4,"[0.1, 0.20366, 0.5355, 0.84867]","[-0.9988637414821112, -0.7400107844041184, 0.08863831145504744, 0.8706659071343357]",0.1,-0.9988637414821112,D:\pykan\github\workflows\Hyein\_workspace\sweep_models\rosenbrock\g15_k3
rosenbrock,15,3,1,Parabolic (x1),0.9994,2.23773,2,"[0.33011, 0.4379]","[-0.42450095839494756, -0.1554069997344556]",0.33011,-0.42450095839494756,D:\pykan\github\workflows\Hyein\_workspace\sweep_models\rosenbrock\g15_k3
rosenbrock,15,4,0,Quadratic (x0),0.9999,10.96653,3,"[0.36063, 0.5355, 0.9]","[-0.3480355898012577, 0.08863831145504744, 0.9988438184483756]",0.36063,-0.3480355898012577,D:\pykan\github\workflows\Hyein\_workspace\sweep_models\rosenbrock\g15_k4
rosenbrock,15,4,1,Parabolic (x1),0.9999,4.02154,2,"[0.4379, 0.58166]","[-0.1554069997344556, 0.20348480374483105]",0.4379,-0.1554069997344556,D:\pykan\github\workflows\Hyein\_workspace\sweep_models\rosenbrock\g15_k4
rosenbrock,15,5,0,Quadratic (x0),0.9999,9.17037,2,"[0.20366, 0.59474]","[-0.7400107844041184, 0.23656855626790016]",0.20366,-0.7400107844041184,D:\pykan\github\workflows\Hyein\_workspace\sweep_models\rosenbrock\g15_k5
rosenbrock,15,5,1,Parabolic (x1),0.9999,2.2001,4,"[0.16955, 0.48232, 0.58166, 0.95324]","[-0.8253333732991929, -0.04451402595489297, 0.20348480374483105, 1.131121255726143]",0.16955,-0.8253333732991929,D:\pykan\github\workflows\Hyein\_workspace\sweep_models\rosenbrock\g15_k5
rosenbrock,15,6,0,Quadratic (x0),0.997,0.82645,7,"[0.14933, 0.20366, 0.42255, 0.5355, 0.74243, 0.9, 1.00667]","[-0.8756800990678976, -0.7400107844041184, -0.19341302466263813, 0.08863831145504744, 0.6053703431755671, 0.9988438184483756, 1.2652131502206065]",0.14933,-0.8756800990678976,D:\pykan\github\workflows\Hyein\_workspace\sweep_models\rosenbrock\g15_k6
rosenbrock,15,6,1,Parabolic (x1),0.997,0.77229,4,"[0.16955, 0.22361, 0.33011, 0.75486]","[-0.8253333732991929, -0.6903744772495947, -0.42450095839494756, 0.635872535816426]",0.16955,-0.8253333732991929,D:\pykan\github\workflows\Hyein\_workspace\sweep_models\rosenbrock\g15_k6
rosenbrock,15,7,0,Quadratic (x0),0.9997,0.7477,8,"[0.20366, 0.30196, 0.36063, 0.47468, 0.59474, 0.84867, 0.95333, 1.06]","[-0.7400107844041184, -0.49454246797765977, -0.3480355898012577, -0.06323740578866777, 0.23656855626790016, 0.8706659071343357, 1.1320159986622416, 1.3983853304344729]",0.20366,-0.7400107844041184,D:\pykan\github\workflows\Hyein\_workspace\sweep_models\rosenbrock\g15_k7
rosenbrock,15,7,1,Parabolic (x1),0.9997,0.67908,6,"[0.16955, 0.22361, 0.33011, 0.69907, 0.85338, 1.00648]","[-0.8253333732991929, -0.6903744772495947, -0.42450095839494756, 0.49659475537604325, 0.8818242642442178, 1.2640330505038089]",0.16955,-0.8253333732991929,D:\pykan\github\workflows\Hyein\_workspace\sweep_models\rosenbrock\g15_k7
rosenbrock,15,8,0,Quadratic (x0),0.999,0.78823,5,"[0.20366, 0.42255, 0.74243, 1.00667, 1.06]","[-0.7400107844041184, -0.19341302466263813, 0.6053703431755671, 1.2652131502206065, 1.3983853304344729]",0.20366,-0.7400107844041184,D:\pykan\github\workflows\Hyein\_workspace\sweep_models\rosenbrock\g15_k8
rosenbrock,15,8,1,Parabolic (x1),0.999,0.82389,4,"[0.22361, 0.39616, 0.62995, 1.00648]","[-0.6903744772495947, -0.25960944740575104, 0.32403909694192884, 1.2640330505038089]",0.22361,-0.6903744772495947,D:\pykan\github\workflows\Hyein\_workspace\sweep_models\rosenbrock\g15_k8
rosenbrock,30,2,0,Quadratic (x0),0.997,11.14128,2,"[0.22332, 0.74243]","[-0.6909171211188267, 0.6053703431755671]",0.22332,-0.6909171211188267,D:\pykan\github\workflows\Hyein\_workspace\sweep_models\rosenbrock\g30_k2
rosenbrock,30,2,1,Parabolic (x1),0.997,2.69417,1,[0.77751],[0.6924174672911468],0.77751,0.6924174672911468,D:\pykan\github\workflows\Hyein\_workspace\sweep_models\rosenbrock\g30_k2
rosenbrock,30,3,0,Quadratic (x0),0.9996,10.16958,4,"[0.1, 0.18468, 0.47468, 0.87539]","[-0.9988637414821112, -0.7874063962634691, -0.06323740578866777, 0.9373893396360139]",0.1,-0.9988637414821112,D:\pykan\github\workflows\Hyein\_workspace\sweep_models\rosenbrock\g30_k3
rosenbrock,30,3,1,Parabolic (x1),0.9996,2.89809,3,"[0.10143, 0.33011, 0.45843]","[-0.995392566767536, -0.42450095839494756, -0.10415457398717017]",0.10143,-0.995392566767536,D:\pykan\github\workflows\Hyein\_workspace\sweep_models\rosenbrock\g30_k3
rosenbrock,30,4,0,Quadratic (x0),0.9996,11.76504,7,"[0.1, 0.33359, 0.38941, 0.5355, 0.77389, 0.87539, 0.9]","[-0.9988637414821112, -0.4155581053269082, -0.27616806033275854, 0.08863831145504744, 0.6839301929698333, 0.9373893396360139, 0.9988438184483756]",0.1,-0.9988637414821112,D:\pykan\github\workflows\Hyein\_workspace\sweep_models\rosenbrock\g30_k4
rosenbrock,30,4,1,Parabolic (x1),0.9996,4.38439,4,"[0.14006, 0.48232, 0.6602, 0.9]","[-0.8989541251397895, -0.04451402595489297, 0.39955716215651166, 0.9982094609484773]",0.14006,-0.8989541251397895,D:\pykan\github\workflows\Hyein\_workspace\sweep_models\rosenbrock\g30_k4
rosenbrock,30,5,0,Quadratic (x0),0.9994,10.163,3,"[0.14933, 0.56405, 0.9]","[-0.8756800990678976, 0.15993150000006687, 0.9988438184483756]",0.14933,-0.8756800990678976,D:\pykan\github\workflows\Hyein\_workspace\sweep_models\rosenbrock\g30_k5
rosenbrock,30,5,1,Parabolic (x1),0.9994,2.84312,4,"[0.19838, 0.2659, 0.45843, 0.55475]","[-0.7533602883360053, -0.5847989738471249, -0.10415457398717017, 0.13630493151592452]",0.19838,-0.7533602883360053,D:\pykan\github\workflows\Hyein\_workspace\sweep_models\rosenbrock\g30_k5
rosenbrock,30,6,0,Quadratic (x0),0.9686,2.69431,12,"[0.12428, 0.18468, 0.20366, 0.27906, 0.30196, 0.36063, 0.42255, 0.47468, 0.56405, 0.72201, 0.87539, 0.92667]","[-0.9382333170382209, -0.7874063962634691, -0.7400107844041184, -0.5517268468806701, -0.49454246797765977, -0.3480355898012577, -0.19341302466263813, -0.06323740578866777, 0.15993150000006687, 0.5543788577083414, 0.9373893396360139, 1.0654423942275582]",0.12428,-0.9382333170382209,D:\pykan\github\workflows\Hyein\_workspace\sweep_models\rosenbrock\g30_k6
rosenbrock,30,6,1,Parabolic (x1),0.9686,0.62111,5,"[0.16955, 0.41988, 0.48232, 0.52536, 0.58166]","[-0.8253333732991929, -0.20039329841765513, -0.04451402595489297, 0.06293382617190525, 0.20348480374483105]",0.16955,-0.8253333732991929,D:\pykan\github\workflows\Hyein\_workspace\sweep_models\rosenbrock\g30_k6
rosenbrock,30,7,0,Quadratic (x0),0.8162,1.65088,15,"[0.14933, 0.20366, 0.25139, 0.30196, 0.36063, 0.47468, 0.5355, 0.56405, 0.64591, 0.70331, 0.74243, 0.82633, 0.84867, 0.9, 0.95333]","[-0.8756800990678976, -0.7400107844041184, -0.6208225571097656, -0.49454246797765977, -0.3480355898012577, -0.06323740578866777, 0.08863831145504744, 0.15993150000006687, 0.3643469260699538, 0.5076824434949662, 0.6053703431755671, 0.8148799235232769, 0.8706659071343357, 0.9988438184483756, 1.1320159986622416]",0.14933,-0.8756800990678976,D:\pykan\github\workflows\Hyein\_workspace\sweep_models\rosenbrock\g30_k7
rosenbrock,30,7,1,Parabolic (x1),0.8162,0.30737,12,"[0.14006, 0.22361, 0.2659, 0.33011, 0.41988, 0.50513, 0.58166, 0.77751, 0.80009, 0.82616, 0.87805, 0.92662]","[-0.8989541251397895, -0.6903744772495947, -0.5847989738471249, -0.42450095839494756, -0.20039329841765513, 0.012430339914350986, 0.20348480374483105, 0.6924174672911468, 0.7487876462182633, 0.8138704878759221, 0.9434120549497965, 1.0646653583373102]",0.14006,-0.8989541251397895,D:\pykan\github\workflows\Hyein\_workspace\sweep_models\rosenbrock\g30_k7
rosenbrock,30,8,0,Quadratic (x0),0.8007,0.81748,17,"[0.18468, 0.22332, 0.25139, 0.27906, 0.33359, 0.38941, 0.42255, 0.47468, 0.5355, 0.59474, 0.64591, 0.72201, 0.79853, 0.84867, 0.9, 0.95333, 0.98]","[-0.7874063962634691, -0.6909171211188267, -0.6208225571097656, -0.5517268468806701, -0.4155581053269082, -0.27616806033275854, -0.19341302466263813, -0.06323740578866777, 0.08863831145504744, 0.23656855626790016, 0.3643469260699538, 0.5543788577083414, 0.7454595858156923, 0.8706659071343357, 0.9988438184483756, 1.1320159986622416, 1.198614574441424]",0.18468,-0.7874063962634691,D:\pykan\github\workflows\Hyein\_workspace\sweep_models\rosenbrock\g30_k8
rosenbrock,30,8,1,Parabolic (x1),0.8007,1.13169,15,"[0.22361, 0.29702, 0.41988, 0.45843, 0.48232, 0.52536, 0.62995, 0.6602, 0.72901, 0.77751, 0.80009, 0.82616, 0.85338, 0.92662, 0.95324]","[-0.6903744772495947, -0.507108984112321, -0.20039329841765513, -0.10415457398717017, -0.04451402595489297, 0.06293382617190525, 0.32403909694192884, 0.39955716215651166, 0.5713389164512371, 0.6924174672911468, 0.7487876462182633, 0.8138704878759221, 0.8818242642442178, 1.0646653583373102, 1.131121255726143]",0.22361,-0.6903744772495947,D:\pykan\github\workflows\Hyein\_workspace\sweep_models\rosenbrock\g30_k8
