func,grid,k,slicing_feat_idx,slicing_feat_name,interval_idx,lo_norm,hi_norm,lo_raw,hi_raw,attr_0,attr_1
log2,3,5,1,Linear (x1),1,0.3667,0.6333,-0.3332,0.3325,4.00797,4.34595
log2,3,5,1,Linear (x1),2,0.6333,0.9,0.3325,0.9982,3.98409,4.97075
log2,5,2,0,Log (x0),0,0.1,0.26,-0.9989,-0.5993,9.40809,3.51977
log2,5,2,0,Log (x0),1,0.26,0.42,-0.5993,-0.1998,5.47085,4.26104
log2,5,2,0,Log (x0),2,0.42,0.58,-0.1998,0.1998,3.8153,4.42468
log2,5,2,0,Log (x0),3,0.58,0.74,0.1998,0.5993,4.31642,4.35436
log2,5,2,0,Log (x0),4,0.74,0.9,0.5993,0.9988,2.24425,4.24296
log2,5,2,1,Linear (x1),0,0.1,0.26,-0.999,-0.5995,4.19184,3.84325
log2,5,2,1,Linear (x1),1,0.26,0.42,-0.5995,-0.2001,4.18244,3.77992
log2,5,2,1,Linear (x1),2,0.42,0.58,-0.2001,0.1993,4.1913,3.84581
log2,5,2,1,Linear (x1),3,0.58,0.74,0.1993,0.5988,4.56636,4.48449
log2,5,2,1,Linear (x1),4,0.74,0.9,0.5988,0.9982,4.14934,3.97888
log2,5,3,0,Log (x0),0,0.1,0.26,-0.9989,-0.5993,9.46359,3.51846
log2,5,3,0,Log (x0),1,0.26,0.42,-0.5993,-0.1998,5.43112,4.26347
log2,5,3,0,Log (x0),2,0.42,0.58,-0.1998,0.1998,3.72501,4.43093
log2,5,3,0,Log (x0),3,0.58,0.74,0.1998,0.5993,2.72568,4.35627
log2,5,3,0,Log (x0),4,0.74,0.9,0.5993,0.9988,2.16264,4.24789
log2,5,3,1,Linear (x1),0,0.1,0.26,-0.999,-0.5995,4.10379,3.90697
log2,5,3,1,Linear (x1),1,0.26,0.42,-0.5995,-0.2001,4.07825,3.75916
log2,5,3,1,Linear (x1),2,0.42,0.58,-0.2001,0.1993,4.08896,3.81434
log2,5,3,1,Linear (x1),3,0.58,0.74,0.1993,0.5988,4.45001,4.46987
log2,5,3,1,Linear (x1),4,0.74,0.9,0.5988,0.9982,4.06765,3.98153
log2,5,4,0,Log (x0),0,0.1,0.26,-0.9989,-0.5993,9.38943,4.35546
log2,5,4,0,Log (x0),1,0.26,0.42,-0.5993,-0.1998,5.44731,4.86747
log2,5,4,0,Log (x0),2,0.42,0.58,-0.1998,0.1998,3.72808,4.93349
log2,5,4,0,Log (x0),3,0.58,0.74,0.1998,0.5993,2.7333,4.80601
log2,5,4,0,Log (x0),4,0.74,0.9,0.5993,0.9988,2.13525,4.65607
log2,5,4,1,Linear (x1),0,0.1,0.26,-0.999,-0.5995,4.09764,3.94636
log2,5,4,1,Linear (x1),1,0.26,0.42,-0.5995,-0.2001,4.06226,3.93369
log2,5,4,1,Linear (x1),2,0.42,0.58,-0.2001,0.1993,4.06465,4.51072
log2,5,4,1,Linear (x1),3,0.58,0.74,0.1993,0.5988,4.41351,5.46743
log2,5,4,1,Linear (x1),4,0.74,0.9,0.5988,0.9982,4.04263,4.84031
log2,5,5,0,Log (x0),0,0.1,0.26,-0.9989,-0.5993,9.42013,5.10313
log2,5,5,0,Log (x0),1,0.26,0.42,-0.5993,-0.1998,5.51084,5.32139
log2,5,5,0,Log (x0),2,0.42,0.58,-0.1998,0.1998,3.77105,5.12058
log2,5,5,0,Log (x0),3,0.58,0.74,0.1998,0.5993,2.7799,4.75839
log2,5,5,0,Log (x0),4,0.74,0.9,0.5993,0.9988,2.18158,4.44353
log2,5,5,1,Linear (x1),0,0.1,0.26,-0.999,-0.5995,4.06408,4.02801
log2,5,5,1,Linear (x1),1,0.26,0.42,-0.5995,-0.2001,4.03554,4.22354
log2,5,5,1,Linear (x1),2,0.42,0.58,-0.2001,0.1993,4.04091,4.50616
log2,5,5,1,Linear (x1),3,0.58,0.74,0.1993,0.5988,4.38974,5.5212
log2,5,5,1,Linear (x1),4,0.74,0.9,0.5988,0.9982,4.02239,5.29262
log2,7,2,0,Log (x0),0,0.1,0.2143,-0.9989,-0.7135,10.95508,3.62855
log2,7,2,0,Log (x0),1,0.2143,0.3286,-0.7135,-0.4281,6.76431,4.15276
log2,7,2,0,Log (x0),2,0.3286,0.4429,-0.4281,-0.1427,5.03024,4.53731
log2,7,2,0,Log (x0),3,0.4429,0.5571,-0.1427,0.1427,3.89653,4.48898
log2,7,2,0,Log (x0),4,0.5571,0.6714,0.1427,0.4281,4.6836,4.25901
log2,7,2,0,Log (x0),5,0.6714,0.7857,0.4281,0.7135,3.05452,4.33666
log2,7,2,0,Log (x0),6,0.7857,0.9,0.7135,0.9988,2.11492,4.31588
log2,7,2,1,Linear (x1),0,0.1,0.2143,-0.999,-0.7137,4.21407,3.8845
log2,7,2,1,Linear (x1),1,0.2143,0.3286,-0.7137,-0.4283,4.10232,3.63655
log2,7,2,1,Linear (x1),2,0.3286,0.4429,-0.4283,-0.143,4.52452,4.26971
log2,7,2,1,Linear (x1),3,0.4429,0.5571,-0.143,0.1423,4.31662,3.97508
log2,7,2,1,Linear (x1),4,0.5571,0.6714,0.1423,0.4276,4.33396,4.18786
log2,7,2,1,Linear (x1),5,0.6714,0.7857,0.4276,0.7129,4.37921,4.20479
log2,7,2,1,Linear (x1),6,0.7857,0.9,0.7129,0.9982,4.21509,4.0687
log2,7,3,0,Log (x0),0,0.1,0.2143,-0.9989,-0.7135,10.97647,3.62675
log2,7,3,0,Log (x0),1,0.2143,0.3286,-0.7135,-0.4281,6.7271,4.156
log2,7,3,0,Log (x0),2,0.3286,0.4429,-0.4281,-0.1427,5.01876,4.53695
log2,7,3,0,Log (x0),3,0.4429,0.5571,-0.1427,0.1427,3.77649,4.49322
log2,7,3,0,Log (x0),4,0.5571,0.6714,0.1427,0.4281,2.95812,4.26276
log2,7,3,0,Log (x0),5,0.6714,0.7857,0.4281,0.7135,2.45539,4.34026
log2,7,3,0,Log (x0),6,0.7857,0.9,0.7135,0.9988,2.1166,4.32004
log2,7,3,1,Linear (x1),0,0.1,0.2143,-0.999,-0.7137,4.12317,3.99833
log2,7,3,1,Linear (x1),1,0.2143,0.3286,-0.7137,-0.4283,4.02381,3.60864
log2,7,3,1,Linear (x1),2,0.3286,0.4429,-0.4283,-0.143,4.40945,4.23144
log2,7,3,1,Linear (x1),3,0.4429,0.5571,-0.143,0.1423,4.19432,3.9396
log2,7,3,1,Linear (x1),4,0.5571,0.6714,0.1423,0.4276,4.24155,4.16008
log2,7,3,1,Linear (x1),5,0.6714,0.7857,0.4276,0.7129,4.28745,4.18419
log2,7,3,1,Linear (x1),6,0.7857,0.9,0.7129,0.9982,4.12934,4.0787
log2,7,4,0,Log (x0),0,0.1,0.2143,-0.9989,-0.7135,10.80259,4.1825
log2,7,4,0,Log (x0),1,0.2143,0.3286,-0.7135,-0.4281,6.72109,4.42252
log2,7,4,0,Log (x0),2,0.3286,0.4429,-0.4281,-0.1427,5.01926,4.74889
log2,7,4,0,Log (x0),3,0.4429,0.5571,-0.1427,0.1427,3.92724,4.69091
log2,7,4,0,Log (x0),4,0.5571,0.6714,0.1427,0.4281,3.02994,4.45099
log2,7,4,0,Log (x0),5,0.6714,0.7857,0.4281,0.7135,2.45325,4.53461
log2,7,4,0,Log (x0),6,0.7857,0.9,0.7135,0.9988,2.10886,4.48968
log2,7,4,1,Linear (x1),0,0.1,0.2143,-0.999,-0.7137,4.17153,3.97033
log2,7,4,1,Linear (x1),1,0.2143,0.3286,-0.7137,-0.4283,4.05175,3.7914
log2,7,4,1,Linear (x1),2,0.3286,0.4429,-0.4283,-0.143,4.44263,4.63454
log2,7,4,1,Linear (x1),3,0.4429,0.5571,-0.143,0.1423,4.22187,4.36244
log2,7,4,1,Linear (x1),4,0.5571,0.6714,0.1423,0.4276,4.26647,4.56473
log2,7,4,1,Linear (x1),5,0.6714,0.7857,0.4276,0.7129,4.32474,4.53741
log2,7,4,1,Linear (x1),6,0.7857,0.9,0.7129,0.9982,4.15348,4.41491
log2,7,5,0,Log (x0),0,0.1,0.2143,-0.9989,-0.7135,10.99101,5.56913
log2,7,5,0,Log (x0),1,0.2143,0.3286,-0.7135,-0.4281,6.84145,5.56539
log2,7,5,0,Log (x0),2,0.3286,0.4429,-0.4281,-0.1427,5.10851,5.67768
log2,7,5,0,Log (x0),3,0.4429,0.5571,-0.1427,0.1427,3.87335,5.35808
log2,7,5,0,Log (x0),4,0.5571,0.6714,0.1427,0.4281,2.95849,4.8284
log2,7,5,0,Log (x0),5,0.6714,0.7857,0.4281,0.7135,2.5006,4.727
log2,7,5,0,Log (x0),6,0.7857,0.9,0.7135,0.9988,2.15677,4.55298
log2,7,5,1,Linear (x1),0,0.1,0.2143,-0.999,-0.7137,4.08322,4.03984
log2,7,5,1,Linear (x1),1,0.2143,0.3286,-0.7137,-0.4283,3.98621,3.98679
log2,7,5,1,Linear (x1),2,0.3286,0.4429,-0.4283,-0.143,4.36557,4.83645
log2,7,5,1,Linear (x1),3,0.4429,0.5571,-0.143,0.1423,4.14611,4.71702
log2,7,5,1,Linear (x1),4,0.5571,0.6714,0.1423,0.4276,4.19503,5.12315
log2,7,5,1,Linear (x1),5,0.6714,0.7857,0.4276,0.7129,4.24608,5.50465
log2,7,5,1,Linear (x1),6,0.7857,0.9,0.7129,0.9982,4.08665,5.80333
log2,10,2,0,Log (x0),0,0.1,0.18,-0.9989,-0.7991,13.21708,3.87355
log2,10,2,0,Log (x0),1,0.18,0.26,-0.7991,-0.5993,8.03624,4.02496
log2,10,2,0,Log (x0),2,0.26,0.34,-0.5993,-0.3996,6.16422,4.30796
log2,10,2,0,Log (x0),3,0.34,0.42,-0.3996,-0.1998,4.96553,4.45488
log2,10,2,0,Log (x0),4,0.42,0.5,-0.1998,-0.0,4.28983,4.63598
log2,10,2,0,Log (x0),5,0.5,0.58,-0.0,0.1998,3.54913,4.3468
log2,10,2,0,Log (x0),6,0.58,0.66,0.1998,0.3995,4.63752,4.22872
log2,10,2,0,Log (x0),7,0.66,0.74,0.3995,0.5993,4.26643,4.48738
log2,10,2,0,Log (x0),8,0.74,0.82,0.5993,0.7991,2.28788,4.13649
log2,10,2,0,Log (x0),9,0.82,0.9,0.7991,0.9988,2.0759,4.34634
log2,10,2,1,Linear (x1),0,0.1,0.18,-0.999,-0.7992,4.22291,3.98615
log2,10,2,1,Linear (x1),1,0.18,0.26,-0.7992,-0.5995,4.22414,3.7949
log2,10,2,1,Linear (x1),2,0.26,0.34,-0.5995,-0.3998,4.11908,3.59727
log2,10,2,1,Linear (x1),3,0.34,0.42,-0.3998,-0.2001,4.47966,4.22448
log2,10,2,1,Linear (x1),4,0.42,0.5,-0.2001,-0.0004,4.13709,3.69596
log2,10,2,1,Linear (x1),5,0.5,0.58,-0.0004,0.1993,4.49134,4.26491
log2,10,2,1,Linear (x1),6,0.58,0.66,0.1993,0.3991,4.62781,4.50643
log2,10,2,1,Linear (x1),7,0.66,0.74,0.3991,0.5988,4.90452,4.85271
log2,10,2,1,Linear (x1),8,0.74,0.82,0.5988,0.7985,4.1445,3.94648
log2,10,2,1,Linear (x1),9,0.82,0.9,0.7985,0.9982,4.23242,4.05593
log2,10,3,0,Log (x0),0,0.1,0.18,-0.9989,-0.7991,13.25136,3.87726
log2,10,3,0,Log (x0),1,0.18,0.26,-0.7991,-0.5993,8.08166,4.02978
log2,10,3,0,Log (x0),2,0.26,0.34,-0.5993,-0.3996,6.15453,4.31301
log2,10,3,0,Log (x0),3,0.34,0.42,-0.3996,-0.1998,4.9712,4.45663
log2,10,3,0,Log (x0),4,0.42,0.5,-0.1998,-0.0,4.23629,4.64149
log2,10,3,0,Log (x0),5,0.5,0.58,-0.0,0.1998,3.35028,4.35228
log2,10,3,0,Log (x0),6,0.58,0.66,0.1998,0.3995,2.83357,4.23347
log2,10,3,0,Log (x0),7,0.66,0.74,0.3995,0.5993,2.64702,4.49335
log2,10,3,0,Log (x0),8,0.74,0.82,0.5993,0.7991,2.18441,4.14238
log2,10,3,0,Log (x0),9,0.82,0.9,0.7991,0.9988,2.08284,4.35265
log2,10,3,1,Linear (x1),0,0.1,0.18,-0.999,-0.7992,4.0966,4.09883
log2,10,3,1,Linear (x1),1,0.18,0.26,-0.7992,-0.5995,4.12564,3.74754
log2,10,3,1,Linear (x1),2,0.26,0.34,-0.5995,-0.3998,4.00809,3.56825
log2,10,3,1,Linear (x1),3,0.34,0.42,-0.3998,-0.2001,4.3287,4.16322
log2,10,3,1,Linear (x1),4,0.42,0.5,-0.2001,-0.0004,4.01837,3.6652
log2,10,3,1,Linear (x1),5,0.5,0.58,-0.0004,0.1993,4.34206,4.21007
log2,10,3,1,Linear (x1),6,0.58,0.66,0.1993,0.3991,4.49982,4.47619
log2,10,3,1,Linear (x1),7,0.66,0.74,0.3991,0.5988,4.72047,4.79724
log2,10,3,1,Linear (x1),8,0.74,0.82,0.5988,0.7985,4.06537,3.93266
log2,10,3,1,Linear (x1),9,0.82,0.9,0.7985,0.9982,4.11281,4.06207
log2,10,4,0,Log (x0),0,0.1,0.18,-0.9989,-0.7991,22.05228,4.07897
log2,10,4,0,Log (x0),1,0.18,0.26,-0.7991,-0.5993,10.28762,4.1645
log2,10,4,0,Log (x0),2,0.26,0.34,-0.5993,-0.3996,6.94549,4.36368
log2,10,4,0,Log (x0),3,0.34,0.42,-0.3996,-0.1998,5.07255,4.4623
log2,10,4,0,Log (x0),4,0.42,0.5,-0.1998,-0.0,4.20693,4.63439
log2,10,4,0,Log (x0),5,0.5,0.58,-0.0,0.1998,3.34958,4.34502
log2,10,4,0,Log (x0),6,0.58,0.66,0.1998,0.3995,2.82351,4.2266
log2,10,4,0,Log (x0),7,0.66,0.74,0.3995,0.5993,2.6334,4.48512
log2,10,4,0,Log (x0),8,0.74,0.82,0.5993,0.7991,2.17642,4.13587
log2,10,4,0,Log (x0),9,0.82,0.9,0.7991,0.9988,2.0639,4.34615
log2,10,4,1,Linear (x1),0,0.1,0.18,-0.999,-0.7992,4.95252,4.27322
log2,10,4,1,Linear (x1),1,0.18,0.26,-0.7992,-0.5995,4.92227,4.00644
log2,10,4,1,Linear (x1),2,0.26,0.34,-0.5995,-0.3998,4.75268,3.71252
log2,10,4,1,Linear (x1),3,0.34,0.42,-0.3998,-0.2001,4.84925,4.20692
log2,10,4,1,Linear (x1),4,0.42,0.5,-0.2001,-0.0004,4.53854,3.62654
log2,10,4,1,Linear (x1),5,0.5,0.58,-0.0004,0.1993,4.75965,4.13337
log2,10,4,1,Linear (x1),6,0.58,0.66,0.1993,0.3991,4.79671,4.41518
log2,10,4,1,Linear (x1),7,0.66,0.74,0.3991,0.5988,5.0365,4.75282
log2,10,4,1,Linear (x1),8,0.74,0.82,0.5988,0.7985,4.38196,3.88661
log2,10,4,1,Linear (x1),9,0.82,0.9,0.7985,0.9982,4.40584,3.98956
log2,10,5,0,Log (x0),0,0.1,0.18,-0.9989,-0.7991,13.33297,5.96603
log2,10,5,0,Log (x0),1,0.18,0.26,-0.7991,-0.5993,8.28029,5.53289
log2,10,5,0,Log (x0),2,0.26,0.34,-0.5993,-0.3996,6.27014,5.4596
log2,10,5,0,Log (x0),3,0.34,0.42,-0.3996,-0.1998,5.08217,5.40391
log2,10,5,0,Log (x0),4,0.42,0.5,-0.1998,-0.0,4.32903,5.41437
log2,10,5,0,Log (x0),5,0.5,0.58,-0.0,0.1998,3.42862,4.89837
log2,10,5,0,Log (x0),6,0.58,0.66,0.1998,0.3995,2.89503,4.63378
log2,10,5,0,Log (x0),7,0.66,0.74,0.3995,0.5993,2.68803,4.78396
log2,10,5,0,Log (x0),8,0.74,0.82,0.5993,0.7991,2.23573,4.32854
log2,10,5,0,Log (x0),9,0.82,0.9,0.7991,0.9988,2.12399,4.46198
log2,10,5,1,Linear (x1),0,0.1,0.18,-0.999,-0.7992,4.06219,4.03089
log2,10,5,1,Linear (x1),1,0.18,0.26,-0.7992,-0.5995,4.08979,4.04637
log2,10,5,1,Linear (x1),2,0.26,0.34,-0.5995,-0.3998,3.9749,3.94927
log2,10,5,1,Linear (x1),3,0.34,0.42,-0.3998,-0.2001,4.28458,4.71362
log2,10,5,1,Linear (x1),4,0.42,0.5,-0.2001,-0.0004,3.98081,4.28254
log2,10,5,1,Linear (x1),5,0.5,0.58,-0.0004,0.1993,4.29341,4.99343
log2,10,5,1,Linear (x1),6,0.58,0.66,0.1993,0.3991,4.44875,5.41253
log2,10,5,1,Linear (x1),7,0.66,0.74,0.3991,0.5988,4.66567,5.90271
log2,10,5,1,Linear (x1),8,0.74,0.82,0.5988,0.7985,4.03441,5.08173
log2,10,5,1,Linear (x1),9,0.82,0.9,0.7985,0.9982,4.06429,5.36129
log2,15,2,0,Log (x0),0,0.1,0.1533,-0.9989,-0.8657,16.7352,4.32846
log2,15,2,0,Log (x0),1,0.1533,0.2067,-0.8657,-0.7325,9.56092,3.85547
log2,15,2,0,Log (x0),2,0.2067,0.26,-0.7325,-0.5993,7.89317,4.2039
log2,15,2,0,Log (x0),3,0.26,0.3133,-0.5993,-0.4661,6.34244,4.24446
log2,15,2,0,Log (x0),4,0.3133,0.3667,-0.4661,-0.333,5.66462,4.54276
log2,15,2,0,Log (x0),5,0.3667,0.42,-0.333,-0.1998,4.77619,4.45571
log2,15,2,0,Log (x0),6,0.42,0.4733,-0.1998,-0.0666,4.2762,4.56695
log2,15,2,0,Log (x0),7,0.4733,0.5267,-0.0666,0.0666,3.89623,4.65202
log2,15,2,0,Log (x0),8,0.5267,0.58,0.0666,0.1998,3.31204,4.22089
log2,15,2,0,Log (x0),9,0.58,0.6333,0.1998,0.3329,3.34049,4.25797
log2,15,2,0,Log (x0),10,0.6333,0.6867,0.3329,0.4661,3.31319,4.50672
log2,15,2,0,Log (x0),11,0.6867,0.74,0.4661,0.5993,2.72971,4.35626
log2,15,2,0,Log (x0),12,0.74,0.7933,0.5993,0.7325,2.23151,4.10537
log2,15,2,0,Log (x0),13,0.7933,0.8467,0.7325,0.8657,2.17171,4.34478
log2,15,2,0,Log (x0),14,0.8467,0.9,0.8657,0.9988,2.01204,4.29825
log2,15,2,1,Linear (x1),0,0.1,0.1533,-0.999,-0.8658,4.15971,3.8145
log2,15,2,1,Linear (x1),1,0.1533,0.2067,-0.8658,-0.7327,4.16714,3.93145
log2,15,2,1,Linear (x1),2,0.2067,0.26,-0.7327,-0.5995,4.0872,3.79761
log2,15,2,1,Linear (x1),3,0.26,0.3133,-0.5995,-0.4664,3.95949,3.44127
log2,15,2,1,Linear (x1),4,0.3133,0.3667,-0.4664,-0.3332,4.37891,4.34134
log2,15,2,1,Linear (x1),5,0.3667,0.42,-0.3332,-0.2001,4.16329,3.84983
log2,15,2,1,Linear (x1),6,0.42,0.4733,-0.2001,-0.0669,4.06155,3.5626
log2,15,2,1,Linear (x1),7,0.4733,0.5267,-0.0669,0.0662,4.33398,4.42899
log2,15,2,1,Linear (x1),8,0.5267,0.58,0.0662,0.1993,4.32321,4.0629
log2,15,2,1,Linear (x1),9,0.58,0.6333,0.1993,0.3325,4.55577,4.8399
log2,15,2,1,Linear (x1),10,0.6333,0.6867,0.3325,0.4656,4.20096,4.03811
log2,15,2,1,Linear (x1),11,0.6867,0.74,0.4656,0.5988,4.71017,4.69255
log2,15,2,1,Linear (x1),12,0.74,0.7933,0.5988,0.7319,4.11025,3.93001
log2,15,2,1,Linear (x1),13,0.7933,0.8467,0.7319,0.8651,4.04806,4.00798
log2,15,2,1,Linear (x1),14,0.8467,0.9,0.8651,0.9982,4.19787,4.12766
log2,15,3,0,Log (x0),0,0.1,0.1533,-0.9989,-0.8657,16.67823,4.33007
log2,15,3,0,Log (x0),1,0.1533,0.2067,-0.8657,-0.7325,9.53665,3.8599
log2,15,3,0,Log (x0),2,0.2067,0.26,-0.7325,-0.5993,7.90139,4.21011
log2,15,3,0,Log (x0),3,0.26,0.3133,-0.5993,-0.4661,6.37319,4.25107
log2,15,3,0,Log (x0),4,0.3133,0.3667,-0.4661,-0.333,5.67616,4.55037
log2,15,3,0,Log (x0),5,0.3667,0.42,-0.333,-0.1998,4.78504,4.46259
log2,15,3,0,Log (x0),6,0.42,0.4733,-0.1998,-0.0666,4.29475,4.57472
log2,15,3,0,Log (x0),7,0.4733,0.5267,-0.0666,0.0666,3.90515,4.66018
log2,15,3,0,Log (x0),8,0.5267,0.58,0.0666,0.1998,3.17313,4.22806
log2,15,3,0,Log (x0),9,0.58,0.6333,0.1998,0.3329,2.91115,4.26452
log2,15,3,0,Log (x0),10,0.6333,0.6867,0.3329,0.4661,2.82921,4.51374
log2,15,3,0,Log (x0),11,0.6867,0.74,0.4661,0.5993,2.52747,4.36312
log2,15,3,0,Log (x0),12,0.74,0.7933,0.5993,0.7325,2.20126,4.1121
log2,15,3,0,Log (x0),13,0.7933,0.8467,0.7325,0.8657,2.182,4.35198
log2,15,3,0,Log (x0),14,0.8467,0.9,0.8657,0.9988,2.02382,4.30534
log2,15,3,1,Linear (x1),0,0.1,0.1533,-0.999,-0.8658,4.17132,4.87423
log2,15,3,1,Linear (x1),1,0.1533,0.2067,-0.8658,-0.7327,4.18129,3.92929
log2,15,3,1,Linear (x1),2,0.2067,0.26,-0.7327,-0.5995,4.1031,3.81051
log2,15,3,1,Linear (x1),3,0.26,0.3133,-0.5995,-0.4664,3.96233,3.45739
log2,15,3,1,Linear (x1),4,0.3133,0.3667,-0.4664,-0.3332,4.38852,4.32455
log2,15,3,1,Linear (x1),5,0.3667,0.42,-0.3332,-0.2001,4.16917,3.84064
log2,15,3,1,Linear (x1),6,0.42,0.4733,-0.2001,-0.0669,4.06857,3.56382
log2,15,3,1,Linear (x1),7,0.4733,0.5267,-0.0669,0.0662,4.34183,4.41711
log2,15,3,1,Linear (x1),8,0.5267,0.58,0.0662,0.1993,4.33536,4.04964
log2,15,3,1,Linear (x1),9,0.58,0.6333,0.1993,0.3325,4.57778,4.82026
log2,15,3,1,Linear (x1),10,0.6333,0.6867,0.3325,0.4656,4.21946,4.0407
log2,15,3,1,Linear (x1),11,0.6867,0.74,0.4656,0.5988,4.72633,4.69048
log2,15,3,1,Linear (x1),12,0.74,0.7933,0.5988,0.7319,4.11548,3.9227
log2,15,3,1,Linear (x1),13,0.7933,0.8467,0.7319,0.8651,4.06441,4.00876
log2,15,3,1,Linear (x1),14,0.8467,0.9,0.8651,0.9982,4.2124,4.14544
log2,15,4,0,Log (x0),0,0.1,0.1533,-0.9989,-0.8657,17.21834,6.9662
log2,15,4,0,Log (x0),1,0.1533,0.2067,-0.8657,-0.7325,9.70229,5.3667
log2,15,4,0,Log (x0),2,0.2067,0.26,-0.7325,-0.5993,8.05575,5.50261
log2,15,4,0,Log (x0),3,0.26,0.3133,-0.5993,-0.4661,6.45547,5.28807
log2,15,4,0,Log (x0),4,0.3133,0.3667,-0.4661,-0.333,5.7358,5.57283
log2,15,4,0,Log (x0),5,0.3667,0.42,-0.333,-0.1998,4.84304,5.30612
log2,15,4,0,Log (x0),6,0.42,0.4733,-0.1998,-0.0666,4.34095,5.37812
log2,15,4,0,Log (x0),7,0.4733,0.5267,-0.0666,0.0666,3.93829,5.45823
log2,15,4,0,Log (x0),8,0.5267,0.58,0.0666,0.1998,3.19981,4.85805
log2,15,4,0,Log (x0),9,0.58,0.6333,0.1998,0.3329,2.92432,4.91328
log2,15,4,0,Log (x0),10,0.6333,0.6867,0.3329,0.4661,2.8419,5.16932
log2,15,4,0,Log (x0),11,0.6867,0.74,0.4661,0.5993,2.53821,4.99312
log2,15,4,0,Log (x0),12,0.74,0.7933,0.5993,0.7325,2.21462,4.68127
log2,15,4,0,Log (x0),13,0.7933,0.8467,0.7325,0.8657,2.19722,4.93884
log2,15,4,0,Log (x0),14,0.8467,0.9,0.8657,0.9988,2.04717,4.84101
log2,15,4,1,Linear (x1),0,0.1,0.1533,-0.999,-0.8658,4.21766,4.0595
log2,15,4,1,Linear (x1),1,0.1533,0.2067,-0.8658,-0.7327,4.20571,4.18076
log2,15,4,1,Linear (x1),2,0.2067,0.26,-0.7327,-0.5995,4.11774,3.98826
log2,15,4,1,Linear (x1),3,0.26,0.3133,-0.5995,-0.4664,3.97548,3.78018
log2,15,4,1,Linear (x1),4,0.3133,0.3667,-0.4664,-0.3332,4.39977,5.0671
log2,15,4,1,Linear (x1),5,0.3667,0.42,-0.3332,-0.2001,4.17332,4.76368
log2,15,4,1,Linear (x1),6,0.42,0.4733,-0.2001,-0.0669,4.07473,4.5807
log2,15,4,1,Linear (x1),7,0.4733,0.5267,-0.0669,0.0662,4.33582,5.69181
log2,15,4,1,Linear (x1),8,0.5267,0.58,0.0662,0.1993,4.33854,5.39637
log2,15,4,1,Linear (x1),9,0.58,0.6333,0.1993,0.3325,4.55594,6.25429
log2,15,4,1,Linear (x1),10,0.6333,0.6867,0.3325,0.4656,4.21002,5.25488
log2,15,4,1,Linear (x1),11,0.6867,0.74,0.4656,0.5988,4.71806,6.12836
log2,15,4,1,Linear (x1),12,0.74,0.7933,0.5988,0.7319,4.11748,5.1113
log2,15,4,1,Linear (x1),13,0.7933,0.8467,0.7319,0.8651,4.06284,5.10599
log2,15,4,1,Linear (x1),14,0.8467,0.9,0.8651,0.9982,4.20328,5.26934
log2,15,5,0,Log (x0),0,0.1,0.1533,-0.9989,-0.8657,16.86446,5.66882
log2,15,5,0,Log (x0),1,0.1533,0.2067,-0.8657,-0.7325,9.1897,4.36785
log2,15,5,0,Log (x0),2,0.2067,0.26,-0.7325,-0.5993,7.69798,4.65714
log2,15,5,0,Log (x0),3,0.26,0.3133,-0.5993,-0.4661,6.18213,4.62854
log2,15,5,0,Log (x0),4,0.3133,0.3667,-0.4661,-0.333,5.47628,4.98847
log2,15,5,0,Log (x0),5,0.3667,0.42,-0.333,-0.1998,4.65553,4.82367
log2,15,5,0,Log (x0),6,0.42,0.4733,-0.1998,-0.0666,4.1738,4.9644
log2,15,5,0,Log (x0),7,0.4733,0.5267,-0.0666,0.0666,3.78583,5.08359
log2,15,5,0,Log (x0),8,0.5267,0.58,0.0666,0.1998,3.0928,4.53672
log2,15,5,0,Log (x0),9,0.58,0.6333,0.1998,0.3329,2.82557,4.62248
log2,15,5,0,Log (x0),10,0.6333,0.6867,0.3329,0.4661,2.7516,4.90756
log2,15,5,0,Log (x0),11,0.6867,0.74,0.4661,0.5993,2.46198,4.75689
log2,15,5,0,Log (x0),12,0.74,0.7933,0.5993,0.7325,2.14768,4.46831
log2,15,5,0,Log (x0),13,0.7933,0.8467,0.7325,0.8657,2.13228,4.7033
log2,15,5,0,Log (x0),14,0.8467,0.9,0.8657,0.9988,2.0413,4.63456
log2,15,5,1,Linear (x1),0,0.1,0.1533,-0.999,-0.8658,4.20969,3.93005
log2,15,5,1,Linear (x1),1,0.1533,0.2067,-0.8658,-0.7327,4.14317,3.95599
log2,15,5,1,Linear (x1),2,0.2067,0.26,-0.7327,-0.5995,4.05947,3.84848
log2,15,5,1,Linear (x1),3,0.26,0.3133,-0.5995,-0.4664,3.92994,3.5505
log2,15,5,1,Linear (x1),4,0.3133,0.3667,-0.4664,-0.3332,4.32902,4.89939
log2,15,5,1,Linear (x1),5,0.3667,0.42,-0.3332,-0.2001,4.11942,4.47765
log2,15,5,1,Linear (x1),6,0.42,0.4733,-0.2001,-0.0669,4.02531,4.43224
log2,15,5,1,Linear (x1),7,0.4733,0.5267,-0.0669,0.0662,4.26907,5.08697
log2,15,5,1,Linear (x1),8,0.5267,0.58,0.0662,0.1993,4.27205,4.8198
log2,15,5,1,Linear (x1),9,0.58,0.6333,0.1993,0.3325,4.48225,5.29837
log2,15,5,1,Linear (x1),10,0.6333,0.6867,0.3325,0.4656,4.15804,4.40551
