Acc. Surface Area [m^2/g],Void Fraction,PLD,LCD,Density,Channel Volume,Pressure [kPa],CO2_uptake [g/g]
2804.27,0.657946,5.21688,10.38383,0.770274,1128.08,700.0,294.5485534667969
1946.27,0.732058,18.49929,18.66854,0.700604,2309.95,700.0,207.4344940185547
4665.8,0.787971,10.46385,15.75984,0.396853,3190.62,700.0,207.04934692382812
506.817,0.244029,3.72225,4.95389,1.27147,21.7538,700.0,100.60618591308594
5090.81,0.846773,14.12606,17.39021,0.355688,5375.57,700.0,287.94915771484375
3530.19,0.780404,8.34736,10.60289,0.655452,2316.34,700.0,253.5379180908203
1311.37,0.548067,7.38764,8.03099,1.11256,208.283,700.0,261.0103759765625
2071.61,0.568928,5.68216,7.06123,1.07795,1012.32,700.0,197.349853515625
481.842,0.24546,4.27678,4.73178,1.49467,12.4007,700.0,105.66278076171875
2142.61,0.650634,12.27469,12.88827,0.772807,1989.31,700.0,288.35247802734375
4535.94,0.79385,8.3413,11.02971,0.477898,2493.84,700.0,341.2392272949219
3942.21,0.75833,8.45793,12.74582,0.52237,2677.54,700.0,218.81076049804688
235.158,0.114349,3.46676,4.57885,1.38479,15.8049,700.0,38.43051528930664
1267.22,0.454338,3.82517,5.6036,1.21393,65.8983,700.0,219.28758239746094
1138.6,0.349536,7.557,7.76342,1.02035,98.6076,700.0,138.75076293945312
712.277,0.355912,5.83014,6.06964,1.34909,71.5011,700.0,114.3711929321289
142.035,0.103355,4.06208,4.48419,1.84638,10.9293,700.0,27.544109344482422
870.83,0.295788,4.26756,5.64253,1.14385,52.5396,700.0,137.18341064453125
1512.29,0.552227,5.27034,6.7804,1.09344,95.6542,700.0,302.37799072265625
598.813,0.220076,3.5349,5.19176,1.23991,56.4432,700.0,90.34661865234375
2601.36,0.700419,8.37962,12.9149,0.81509,1740.67,700.0,218.32095336914062
2465.01,0.560885,8.77157,10.15632,0.694124,805.046,700.0,133.05877685546875
1716.92,0.596183,6.66626,8.49649,1.03141,314.312,700.0,262.3113708496094
2991.01,0.639328,5.28156,7.18676,0.723194,751.607,700.0,463.6126708984375
1058.58,0.43552,4.18604,6.52507,1.14372,97.1691,700.0,195.91305541992188
787.383,0.361954,3.52023,4.70271,1.3504,79.0321,700.0,149.98402404785156
3019.59,0.762186,9.09565,16.19671,0.657643,4659.27,700.0,204.4454803466797
987.336,0.436742,5.15278,5.48139,1.16729,18.0888,700.0,180.395263671875
833.422,0.490692,4.96973,5.27407,1.4573,32.0394,700.0,163.44967651367188
1178.21,0.378373,5.79773,6.13137,1.08546,176.919,700.0,176.95315551757812
4618.38,0.8346,8.76404,13.8077,0.4383,4466.45,700.0,243.91380310058594
189.421,0.235998,3.71608,4.27749,3.21024,11.5181,700.0,58.126861572265625
4383.74,0.808408,9.85317,13.43581,0.451274,1512.06,700.0,266.2452697753906
4439.79,0.736521,7.76909,11.09413,0.568847,1195.41,700.0,275.14398193359375
4745.68,0.836348,11.851,15.43645,0.361145,2879.85,700.0,206.83180236816406
2415.45,0.605746,5.5286,7.65576,0.876424,340.481,700.0,278.74755859375
5250.53,0.834397,9.48995,13.90738,0.406288,3398.32,700.0,215.02159118652344
3905.45,0.715165,11.98843,14.04724,0.468867,1538.28,700.0,215.9574432373047
981.881,0.37535,5.108,7.75003,1.26996,436.724,700.0,127.79358673095703
647.006,0.346838,7.43966,7.61889,1.69861,96.0534,700.0,97.59725952148438
1748.31,0.603952,6.41282,7.56807,0.930022,115.68,700.0,398.61468505859375
4710.08,0.835577,10.07695,13.69729,0.418788,1807.16,700.0,283.4291687011719
1776.99,0.622188,7.13161,7.28296,0.935113,234.05,700.0,413.0255126953125
1090.77,0.416479,3.75492,5.38442,1.154,163.778,700.0,211.03878784179688
2934.81,0.706281,6.27542,8.28331,0.831397,670.793,700.0,254.82022094726562
4966.51,0.813349,8.70604,14.93608,0.414708,3958.24,700.0,163.82337951660156
202.916,0.158667,3.53769,4.28693,1.60681,13.2359,700.0,61.23454666137695
1789.66,0.617234,4.83216,8.44744,1.11424,514.094,700.0,283.22442626953125
3876.74,0.728447,6.46745,7.92074,0.614259,805.463,700.0,448.0602722167969
1461.21,0.368963,3.36371,8.29188,0.997956,224.876,700.0,82.39785766601562
2108.26,0.6874,6.57139,9.95725,0.989445,1262.9,700.0,270.0428161621094
214.448,0.128861,3.30831,4.36734,1.33975,8.88674,700.0,32.98257064819336
3382.72,0.747656,7.34465,11.49981,0.629183,2617.52,700.0,420.60382080078125
1154.39,0.451039,6.25301,7.44264,1.09134,111.581,700.0,224.93960571289062
6241.12,0.948536,21.47075,21.94138,0.151249,19133.5,700.0,194.08389282226562
93.642,0.117045,3.30824,3.75333,1.46113,0.856259,700.0,36.568363189697266
1426.89,0.52792,4.05348,5.42895,0.990815,73.2663,700.0,318.3946228027344
2744.29,0.545568,5.49556,7.22243,0.807141,646.054,700.0,247.0281219482422
3926.2,0.802944,8.87551,11.60987,0.529155,2800.42,700.0,216.92971801757812
2753.98,0.779796,7.40238,16.20354,0.759583,4619.22,700.0,217.617431640625
580.551,0.32,3.33603,5.75582,1.33147,47.7699,700.0,102.10163116455078
2496.4,0.695024,11.39426,11.91951,0.653035,530.837,700.0,428.9415283203125
2114.19,0.661389,7.76513,9.0068,0.82912,357.949,700.0,392.151123046875
4170.47,0.807724,11.75285,15.39921,0.415481,2526.65,700.0,165.45640563964844
6085.76,0.955931,24.90492,26.0162,0.126813,30557.3,700.0,234.98484802246094
4584.11,0.780768,9.02294,13.75301,0.419417,2948.29,700.0,192.15928649902344
5402.04,0.865104,14.58147,19.5573,0.315532,5109.22,700.0,253.97225952148438
1489.3,0.509322,5.10149,6.25716,1.05911,173.208,700.0,248.8175811767578
1964.39,0.628502,9.54069,10.11212,0.838576,461.871,700.0,359.6130065917969
3164.75,0.772546,7.8957,12.39202,0.70168,1215.27,700.0,164.6100616455078
2563.63,0.643195,6.45124,7.67105,0.825307,622.403,700.0,395.2259826660156
3841.37,0.746874,9.72988,10.45277,0.58444,899.889,700.0,539.2166137695312
3580.61,0.72708,9.14293,12.14787,0.556265,1165.96,700.0,262.513916015625
1574.49,0.570547,6.46637,6.93944,1.03769,111.173,700.0,303.9604797363281
585.956,0.370103,5.45871,6.01498,1.21452,66.3902,700.0,136.32330322265625
5240.26,0.812148,10.52229,14.0308,0.37835,2834.6,700.0,241.30882263183594
1057.08,0.45246,4.25586,5.8535,1.17327,47.581,700.0,221.21189880371094
2738.35,0.630214,7.62658,8.79139,0.733742,354.858,700.0,286.68927001953125
4483.71,0.821333,12.06221,15.27927,0.379741,5426.91,700.0,230.47645568847656
1128.21,0.546059,5.92475,7.62557,1.5056,573.641,700.0,185.74546813964844
216.547,0.0985684,4.53975,5.13812,1.5345,16.9111,700.0,36.68202590942383
3771.08,0.656287,5.89943,7.21191,0.648673,600.963,700.0,376.6760559082031
1085.09,0.408844,4.09648,5.79604,1.15239,154.636,700.0,192.84378051757812
4694.03,0.803872,10.80238,14.76194,0.427119,1583.71,700.0,213.3186492919922
1750.1,0.660148,7.03949,7.3276,0.934537,114.112,700.0,432.16326904296875
4954.62,0.820375,9.13864,10.25326,0.462919,2553.73,10000.0,523.1453857421875
1454.89,0.536841,5.67776,6.69227,1.33247,125.254,10000.0,189.02212524414062
5253.6,0.835703,10.18807,15.28634,0.379341,3118.63,10000.0,333.4294128417969
1059.27,0.3293,7.2375,7.6109,1.06551,84.3891,10000.0,137.75355529785156
1146.4,0.627848,3.38199,9.2995,0.910036,454.259,10000.0,393.9075622558594
832.912,0.422194,6.27344,7.08636,1.4046,103.381,10000.0,168.119140625
2720.43,0.742715,6.59478,15.01757,0.726002,3620.72,10000.0,373.6775207519531
4486.51,0.793665,9.32835,14.73782,0.46575,2500.49,10000.0,228.64456176757812
5212.1,0.884269,12.51312,16.38006,0.310085,3274.89,10000.0,240.50192260742188
4449.41,0.853468,10.33931,16.30612,0.391557,3341.93,10000.0,240.97947692871094
2630.98,0.588562,5.76746,6.81674,0.761637,420.424,10000.0,438.75128173828125
2439.54,0.64266,4.46185,8.84358,0.870869,561.822,10000.0,452.0478820800781
2161.2,0.575307,3.80861,7.08398,0.907793,233.069,10000.0,371.1358947753906
3511.67,0.835139,12.54746,19.78958,0.538167,5418.85,10000.0,265.8251953125
4166.03,0.727303,5.63393,8.23505,0.67988,328.395,10000.0,495.4295349121094
3314.06,0.727988,8.97366,10.66248,0.651925,1338.98,10000.0,353.1400146484375
479.579,0.31439,4.12881,5.49822,1.51359,130.733,10000.0,126.17359161376953
358.496,0.226024,4.53526,4.84094,1.41273,25.4803,10000.0,95.23332977294922
1527.46,0.637219,6.48818,6.96229,1.00547,106.133,10000.0,401.1374206542969
1433.15,0.43262,3.89776,5.17051,1.12827,33.1499,10000.0,195.6128387451172
684.878,0.470156,3.38816,7.36094,1.38705,132.374,10000.0,166.6607666015625
1930.41,0.581039,6.38638,7.82162,0.864685,208.748,10000.0,413.8715515136719
2716.84,0.779287,14.43105,14.88088,0.588216,2329.67,10000.0,250.5564422607422
4025.85,0.741734,7.74016,10.11786,0.547348,1900.82,10000.0,241.89590454101562
1998.49,0.627601,6.10916,6.82274,0.875118,177.302,10000.0,435.01116943359375
360.385,0.33228,3.82264,4.36499,1.55002,4.00159,10000.0,147.0525665283203
3451.74,0.735668,5.55222,11.94824,0.698192,3270.6,10000.0,488.399169921875
104.674,0.0937719,3.49545,6.64278,2.33813,33.885,10000.0,14.331575393676758
624.038,0.296902,3.68297,4.55438,1.37923,18.7463,10000.0,115.05286407470703
1099.01,0.501738,4.00417,7.27308,1.33186,178.731,10000.0,187.855224609375
2633.52,0.696088,6.57332,10.2073,0.815768,1309.87,10000.0,370.88165283203125
530.767,0.277373,3.78266,4.86325,1.29644,24.4313,10000.0,123.36174011230469
3411.63,0.784662,7.08675,10.82654,0.656964,1189.7,10000.0,479.0324401855469
297.121,0.199673,3.82617,4.75367,2.19168,11.3676,10000.0,53.878963470458984
948.384,0.396416,6.44431,7.54228,1.1325,277.552,10000.0,189.64712524414062
1607.32,0.534012,4.80743,5.17917,1.12355,129.361,10000.0,295.5903625488281
796.034,0.26806,5.63612,5.85888,1.11113,95.5946,10000.0,91.35665893554688
922.017,0.487442,4.10688,5.57457,1.26835,31.9638,10000.0,248.6397705078125
134.089,0.133557,3.69808,4.19634,2.03437,5.72751,10000.0,42.02675247192383
4652.18,0.72119,6.27049,8.4008,0.602638,501.815,10000.0,434.53619384765625
973.886,0.436366,3.90286,5.20667,1.22621,47.1726,10000.0,227.7533416748047
3384.32,0.764416,7.80195,13.22033,0.592616,1990.29,10000.0,425.9619140625
3770.97,0.65629,4.85838,6.52177,0.745028,1217.33,10000.0,421.3411865234375
358.689,0.227286,5.77515,7.29346,1.58787,140.563,10000.0,74.91236114501953
910.438,0.379921,7.02676,7.96427,1.3613,148.218,10000.0,116.19884490966797
709.833,0.28062,7.59887,7.72087,1.20392,243.969,10000.0,100.48631286621094
1581.9,0.563623,13.45059,13.81949,0.763572,669.42,10000.0,191.925048828125
2870.05,0.641438,5.46231,13.46057,0.723161,1467.45,10000.0,265.30828857421875
3340.1,0.658115,6.08102,7.24965,0.703129,513.625,10000.0,486.2681579589844
903.428,0.367909,5.89863,6.94287,1.46213,179.166,10000.0,138.89024353027344
2896.93,0.666689,5.69296,8.31529,0.825088,662.842,10000.0,401.8587341308594
2843.16,0.701279,5.56738,10.10542,0.803439,1252.21,10000.0,374.599609375
2110.04,0.614975,5.73147,7.64888,0.850195,233.58,10000.0,442.040771484375
2252.25,0.659507,9.05172,10.01867,0.751353,486.997,10000.0,466.0107116699219
1768.01,0.550845,6.73169,7.82355,0.966669,236.24,10000.0,342.65087890625
2901.42,0.71699,11.09332,11.36151,0.640402,617.532,10000.0,516.2188720703125
2957.61,0.763081,7.20029,15.2358,0.70593,3943.18,10000.0,342.4941101074219
3318.82,0.876666,30.47021,31.10577,0.305623,4868.18,10000.0,485.8127746582031
407.499,0.177117,4.3574,5.09729,1.38013,31.7995,10000.0,65.91321563720703
407.622,0.304967,3.46875,4.47461,1.66414,6.00423,10000.0,147.08218383789062
3629.05,0.812729,8.536,16.2676,0.580979,5210.25,10000.0,357.99163818359375
1195.47,0.585338,4.61685,5.40796,1.22116,48.0884,10000.0,293.9319763183594
327.683,0.205376,4.35491,4.96478,1.49095,22.3882,10000.0,71.53397369384766
4560.03,0.830782,11.84625,13.73339,0.439457,3605.99,10000.0,522.2922973632812
734.471,0.257747,4.46619,5.61721,1.29583,106.648,10000.0,91.71915435791016
1491.68,0.524945,7.22475,7.90891,0.983387,219.772,10000.0,302.8580627441406
2294.06,0.634741,5.59125,5.9477,0.91783,280.083,10000.0,400.8441162109375
4356.69,0.771023,7.87692,9.39327,0.522789,888.318,10000.0,466.3642883300781
3218.06,0.753447,7.92971,9.53199,0.801344,932.848,10000.0,556.6778564453125
989.25,0.447262,11.05873,11.39484,1.02682,958.869,10000.0,204.4584197998047
1917.85,0.542158,6.27683,7.63863,0.986843,241.82,10000.0,289.10015869140625
669.768,0.320096,4.14496,5.8685,1.56611,72.5138,10000.0,115.84811401367188
1246.39,0.416702,5.43126,6.87973,1.06414,421.68,10000.0,201.60171508789062
2145.26,0.612791,5.11384,7.22366,1.01398,173.157,10000.0,314.5522155761719
2513.88,0.588787,5.88574,7.36183,0.785905,779.216,10000.0,374.2004089355469
1858.94,0.544486,4.66449,7.78268,1.07237,251.323,10000.0,310.0108642578125
1005.56,0.467192,4.92238,6.62726,1.22632,64.7415,10000.0,223.87355041503906
1016.77,0.430875,4.17164,5.22795,1.16641,25.8903,10000.0,234.14801025390625
695.383,0.371732,3.83835,6.68655,1.63835,416.831,10000.0,119.33612823486328
3619.21,0.663244,5.72182,7.59982,0.718822,557.885,10000.0,377.1841735839844
125.165,0.0664856,4.24566,6.54179,1.89633,50.9928,10000.0,15.775989532470703
2514.24,0.654928,5.60232,8.7867,0.814573,603.068,10000.0,392.3267517089844
3456.12,0.676898,4.91635,7.43387,0.745405,1338.57,10000.0,480.48834228515625
3623.24,0.793443,9.41629,12.75036,0.573533,2095.63,10000.0,477.1847839355469
4713.86,0.837215,9.78493,11.36631,0.423394,2401.43,10000.0,303.9405822753906
4092.2,0.774287,9.03751,13.15146,0.487397,3073.7,10000.0,291.4538269042969
3627.17,0.814298,8.54916,16.26119,0.580219,5205.35,10000.0,370.70843505859375
2439.48,0.604338,4.81801,5.86707,0.87256,390.218,10000.0,353.0034484863281
4721.83,0.873359,11.36325,20.39867,0.351075,6415.16,10000.0,284.3357849121094
3894.38,0.809477,10.58485,14.09713,0.487707,2646.23,10000.0,372.5154113769531
155.896,0.123945,3.51999,4.87088,1.98348,21.8059,10000.0,33.90583038330078
2598.81,0.658485,5.90345,8.2673,0.85563,382.497,10000.0,397.1609191894531
3634.52,0.691621,5.9905,7.49661,0.671539,758.071,10000.0,613.0733032226562
1642.92,0.566347,13.74276,13.8878,0.771944,448.954,10000.0,208.1937255859375
1271.68,0.49051,4.4771,6.5216,1.29845,293.766,10000.0,196.93295288085938
2948.99,0.661241,7.02826,7.82376,0.729502,539.176,10000.0,513.5827026367188
3843.22,0.774829,8.34195,12.17681,0.532454,1353.89,10000.0,422.9928894042969
4106.13,0.711592,4.7506,7.59889,0.638865,714.864,10000.0,622.6514892578125
1632.95,0.47238,5.19631,6.57008,1.04013,140.297,10000.0,211.1676483154297
841.07,0.338919,7.87852,8.61616,1.20743,121.631,10000.0,109.91092681884766
3696.6,0.813043,8.44933,16.17073,0.561645,5320.87,10000.0,339.6778869628906
1724.3,0.600002,21.06171,21.39421,0.603094,1161.18,10000.0,119.6835708618164
3689.56,0.8106,8.7365,16.22171,0.570813,5218.53,10000.0,345.5480651855469
519.123,0.352174,3.74884,5.41805,1.619,22.3372,10000.0,118.34697723388672
2896.57,0.849192,27.80264,28.54564,0.373813,4342.2,10000.0,401.8390808105469
2968.75,0.689125,7.46666,9.32207,0.765495,635.418,10000.0,306.09454345703125
2378.81,0.583847,7.49901,8.22785,0.802657,325.918,10000.0,315.777587890625
2080.61,0.57034,5.57585,7.06688,0.91036,490.838,10000.0,342.2474670410156
454.441,0.361265,3.36487,4.72789,1.88831,38.2631,10000.0,113.48609924316406
3832.84,0.711633,5.78661,8.72868,0.631855,1520.86,10000.0,569.5433349609375
4998.89,0.875434,13.94045,20.40316,0.354321,6215.08,10000.0,337.29864501953125
3402.8,0.650903,5.15253,6.86896,0.781738,817.691,10000.0,413.3017578125
1645.49,0.480756,5.3043,6.81911,0.955657,554.204,10000.0,286.1583557128906
1761.06,0.549276,3.91264,12.82981,0.908871,699.774,10000.0,192.3408660888672
944.953,0.297247,3.78055,4.296,0.988689,50.0331,10000.0,73.34586334228516
3563.66,0.72619,6.46471,14.49365,0.596186,1911.71,10000.0,292.67755126953125
2617.47,0.678601,7.17048,8.80413,0.805301,1416.02,10000.0,397.273681640625
2949.73,0.807408,12.24453,14.81867,0.637018,3322.88,10000.0,302.4574890136719
230.951,0.140388,3.6444,4.38487,1.67291,8.89601,10000.0,39.54739761352539
282.209,0.182679,3.47749,5.44797,1.55346,19.55,10000.0,50.72114181518555
294.169,0.177339,3.30687,5.33074,1.53929,34.1824,10000.0,59.84095001220703
4001.82,0.794033,8.84689,12.50584,0.551202,2033.08,10000.0,308.9902038574219
2638.8,0.697152,5.45463,6.27391,0.840598,351.92,10000.0,476.7223815917969
913.456,0.417914,5.12312,5.54279,1.57133,164.087,10000.0,141.37777709960938
3908.59,0.790795,11.84843,15.62063,0.443239,2697.14,10000.0,291.91766357421875
624.247,0.296391,4.22858,5.80304,1.29481,73.1121,10000.0,122.845703125
1647.03,0.436618,3.87685,6.05438,1.09528,249.584,10000.0,163.85818481445312
3259.92,0.70675,7.01387,9.94515,0.703392,864.252,10000.0,339.962646484375
2477.12,0.674738,7.63127,8.10898,0.794846,407.811,10000.0,472.1003112792969
2417.02,0.60112,9.39859,11.05858,0.74372,863.849,10000.0,322.439697265625
4120.97,0.803645,7.60578,13.41496,0.516912,2922.12,10000.0,324.1239318847656
1092.29,0.491217,5.56829,6.27579,1.17395,74.6418,10000.0,260.1189880371094
4299.88,0.800871,10.73193,12.1493,0.458531,1725.84,10000.0,384.57379150390625
3594.51,0.706729,6.78732,9.25813,0.663346,1036.68,10000.0,510.4408874511719
3303.91,0.756149,7.69926,13.15445,0.634096,1950.74,10000.0,390.065185546875
1422.0,0.554361,12.09481,12.63462,0.930081,383.675,10000.0,198.77023315429688
2976.65,0.782958,7.68361,10.74233,0.707748,1362.07,10000.0,378.814697265625
1765.57,0.705266,10.39229,10.69104,0.957196,465.738,10000.0,369.34600830078125
1828.56,0.480532,4.65968,7.79878,0.999816,419.99,10000.0,215.02330017089844
3432.64,0.740819,8.09575,11.37809,0.653102,2528.79,10000.0,501.852294921875
788.743,0.452531,4.2155,4.60726,1.51776,20.2078,10000.0,166.9280548095703
581.839,0.283018,6.7614,7.96195,1.61911,238.256,10000.0,76.43982696533203
5424.24,0.890077,12.89471,19.45037,0.273651,4596.55,10000.0,322.5189514160156
895.375,0.370052,3.90831,7.08003,1.31468,76.1831,10000.0,143.6015625
2765.64,0.654248,6.62151,8.81841,0.821478,339.926,10000.0,330.0733947753906
1288.0,0.428058,3.80052,5.57901,1.04111,357.372,10000.0,228.21878051757812
2428.28,0.546463,6.58409,8.40449,0.821345,1041.19,10000.0,206.5473175048828
1132.73,0.4372,9.18905,9.3601,1.05246,158.518,10000.0,177.7628173828125
1658.72,0.563378,13.96321,14.24878,0.722309,642.646,10000.0,170.70787048339844
2827.3,0.626975,4.97237,7.33074,0.754874,701.333,10000.0,488.8291931152344
1315.2,0.570627,8.77976,10.85249,1.21819,1163.37,10000.0,231.32518005371094
2200.13,0.57807,11.5164,11.74709,0.706211,376.532,10000.0,347.9103698730469
743.443,0.322391,4.19987,5.81818,1.41958,74.1949,10000.0,130.00086975097656
245.691,0.122818,4.14684,5.73788,1.57122,19.8504,10000.0,34.78178787231445
1271.43,0.466858,4.33557,7.045,1.02667,122.848,10000.0,239.472900390625
4166.98,0.854501,9.94826,14.11121,0.413306,4248.99,10000.0,365.2666015625
2670.78,0.668234,8.83464,9.60292,0.721649,594.009,10000.0,452.3341064453125
4425.29,0.801243,7.41797,9.76227,0.509314,2299.01,10000.0,666.6159057617188
4413.01,0.730014,8.57532,10.38994,0.490241,1239.78,10000.0,328.25567626953125
920.652,0.423008,5.31611,5.92419,1.21831,14.5857,10000.0,191.888916015625
557.543,0.256456,4.43446,5.76798,1.31146,92.6855,10000.0,106.80567169189453
93.0964,0.0812732,3.41064,3.97871,1.52219,2.734,10000.0,39.27950668334961
1746.96,0.637004,5.13176,9.15456,0.906534,680.256,10000.0,326.1827087402344
2296.04,0.547604,5.01564,7.36779,0.897808,150.821,10000.0,306.923095703125
4246.3,0.770283,9.41084,11.67592,0.495748,1249.12,10000.0,392.24090576171875
4917.85,0.76832,9.32956,11.47199,0.446243,2865.42,10000.0,320.95758056640625
2952.54,0.776293,11.61907,13.40188,0.721498,1696.09,10000.0,236.81866455078125
251.334,0.226063,4.14616,5.41421,1.70494,34.1808,10000.0,62.89701843261719
3233.06,0.745803,8.56837,8.98965,0.638163,485.861,10000.0,610.410400390625
2705.31,0.674341,5.64742,10.40741,0.792305,1175.34,10000.0,380.862060546875
1031.01,0.454776,3.97242,5.30282,1.26458,43.3405,10000.0,206.79566955566406
1428.24,0.496702,4.43204,6.32823,1.37479,322.079,10000.0,181.46749877929688
1005.76,0.370917,5.37866,9.28898,1.213,559.753,10000.0,118.69763946533203
829.559,0.35909,4.69084,4.85178,1.25654,26.8459,10000.0,142.5606689453125
500.412,0.264619,5.24128,6.46734,1.7562,208.255,10000.0,69.50141143798828
868.662,0.294554,4.82107,5.6279,1.21792,69.4815,10000.0,110.28948974609375
3298.8,0.731271,6.72619,9.61978,0.658305,781.394,10000.0,531.8856201171875
668.922,0.301065,3.571,5.19133,1.25849,23.965,10000.0,170.2020263671875
3172.07,0.686613,6.50052,8.52851,0.708744,1221.24,10000.0,495.07440185546875
2535.9,0.681847,9.87721,10.32536,0.7625,408.083,10000.0,367.1878356933594
2693.43,0.821904,15.92356,17.26997,0.644047,3096.12,10000.0,194.17782592773438
1462.92,0.515606,9.51549,10.09738,0.940414,732.543,10000.0,221.22557067871094
1193.46,0.45232,11.6232,12.17708,0.977187,315.027,10000.0,143.16473388671875
1052.93,0.514321,5.05191,8.69492,1.40473,244.074,10000.0,200.46498107910156
760.519,0.315601,8.3767,8.53943,1.17555,316.185,10000.0,128.0304718017578
502.506,0.270464,3.5336,4.56582,1.22759,18.1173,10000.0,131.13790893554688
586.219,0.273748,5.90651,8.22014,1.37617,259.583,10000.0,101.46216583251953
731.027,0.461154,3.9036,5.57266,1.82988,104.428,10000.0,136.06747436523438
1234.83,0.426696,4.42942,5.41221,1.09119,109.794,10000.0,219.73658752441406
2361.35,0.633672,9.13901,9.71625,0.762356,387.695,10000.0,432.4405822753906
3150.55,0.689762,7.45832,9.58723,0.680761,632.088,10000.0,455.78851318359375
5066.97,0.826735,9.51978,11.5897,0.412829,1437.93,10000.0,390.07427978515625
2985.65,0.709491,5.3292,16.46407,0.712039,2747.52,10000.0,510.7364501953125
1072.02,0.406216,9.12793,9.38799,1.02904,437.183,10000.0,175.18927001953125
971.234,0.462253,3.45562,7.63031,1.2987,183.873,10000.0,188.79714965820312
156.226,0.134583,3.44083,3.7996,1.45801,3.08143,10000.0,47.763912200927734
1600.82,0.583016,6.36225,6.86025,0.967721,94.1501,10000.0,360.5133056640625
1010.78,0.579667,6.71263,7.13882,1.50771,222.71,10000.0,239.77273559570312
1695.66,0.494182,5.39198,6.55789,0.968364,374.535,10000.0,255.14422607421875
1881.54,0.625227,7.15725,7.49935,0.901381,125.111,10000.0,443.6387634277344
5399.58,0.873626,11.12996,15.4965,0.320099,3135.6,10000.0,260.080322265625
387.973,0.295025,3.74138,4.55922,1.75387,13.4803,10000.0,105.5471420288086
4291.9,0.799176,9.28582,15.09278,0.483983,2588.24,10000.0,232.94271850585938
1922.88,0.647295,6.35354,10.30542,0.98968,1082.41,10000.0,334.63507080078125
1578.84,0.578522,4.5156,8.50712,1.15722,433.041,10000.0,280.904541015625
1234.34,0.497339,4.47214,6.34369,1.04934,58.1289,10000.0,264.1048889160156
662.686,0.330027,4.22247,5.43302,1.21302,164.907,10000.0,154.00796508789062
3722.05,0.82179,8.71248,16.28233,0.562935,5377.98,10000.0,334.79583740234375
751.52,0.350028,3.39914,4.87042,1.11582,12.1623,10000.0,189.67935180664062
1356.36,0.561402,3.90305,8.42074,1.24828,395.071,10000.0,257.5141906738281
743.821,0.263839,4.85086,5.27543,1.31037,103.353,10000.0,103.43414306640625
1380.97,0.573522,17.09348,17.45185,0.79076,775.865,10000.0,186.7096405029297
913.124,0.43966,10.87695,11.16838,1.09406,932.376,10000.0,191.86273193359375
53.027,0.0631686,3.31258,3.6759,1.4093,0.742818,10000.0,12.922622680664062
268.489,0.174304,4.05297,4.96949,1.40516,28.1521,10000.0,71.48492431640625
1046.51,0.546927,3.68312,8.47132,1.47286,353.488,10000.0,208.4078826904297
5476.48,0.840812,9.88138,13.74735,0.356242,3683.93,10000.0,337.55889892578125
3667.24,0.812837,9.07515,16.20843,0.573212,5260.93,10000.0,326.8543701171875
4246.16,0.678455,6.3632,8.13893,0.621896,445.982,10000.0,414.32806396484375
4161.76,0.833738,13.90423,20.34858,0.415088,5661.45,10000.0,311.9541015625
2720.73,0.688674,7.32009,9.73015,0.835712,517.083,10000.0,309.1619873046875
1715.46,0.509521,5.30737,6.67526,0.942387,146.976,10000.0,310.21429443359375
894.2,0.36761,6.02072,6.79939,1.1671,231.697,10000.0,179.95912170410156
470.452,0.260468,3.63073,4.94555,1.70123,22.7442,10000.0,87.00540161132812
4184.73,0.790245,9.02563,12.28108,0.528379,2916.56,10000.0,253.5022735595703
1313.78,0.407021,3.90099,5.75923,1.08842,63.5161,10000.0,204.52877807617188
2767.2,0.632464,4.79045,6.96863,0.778645,571.754,10000.0,470.7723388671875
1006.05,0.372157,8.33006,8.81103,1.1114,120.929,10000.0,127.14163970947266
4362.24,0.834935,9.72077,14.16205,0.43204,1856.43,10000.0,353.3481750488281
1662.51,0.540921,4.67063,6.09398,0.974622,105.445,10000.0,310.29583740234375
2437.58,0.639339,4.474,8.91468,0.866253,574.217,10000.0,446.39825439453125
3512.32,0.793242,8.72362,16.24343,0.598558,4962.32,10000.0,340.60919189453125
3076.25,0.639084,4.66382,9.01485,0.819383,697.899,10000.0,312.6047058105469
2270.66,0.544429,4.7355,6.43514,0.924176,114.28,10000.0,302.7460021972656
5581.29,0.784934,8.1372,9.88314,0.43534,1676.56,10000.0,437.83953857421875
2738.35,0.630214,7.62658,8.79139,0.733742,354.858,10000.0,363.8144226074219
881.025,0.376896,6.13832,6.66556,1.1884,222.601,10000.0,178.02349853515625
3306.73,0.636945,6.07051,9.41681,0.740244,1482.0,10000.0,302.5098876953125
1851.94,0.636304,5.67313,7.35697,0.92614,132.903,10000.0,426.04461669921875
1745.1,0.630464,21.04467,21.35039,0.628125,1214.75,10000.0,118.91282653808594
5253.6,0.835703,10.18807,15.28634,0.379341,3118.63,1500.0,570.1533203125
662.048,0.249821,5.67629,7.40167,1.22102,270.296,1500.0,130.51959228515625
1261.62,0.486148,5.9997,6.8747,1.10164,107.852,1500.0,293.6726989746094
2782.81,0.632409,4.85371,6.80037,0.810333,596.188,1500.0,457.1837463378906
450.303,0.276434,5.26466,5.4862,1.5775,40.766,1500.0,82.3677749633789
710.721,0.319341,3.54793,5.89574,1.34286,75.0005,1500.0,115.69657135009766
520.365,0.256285,3.88232,4.45765,1.38529,15.5167,1500.0,111.3409652709961
