Acc. Surface Area [m^2/g],Void Fraction,PLD,LCD,Density,Channel Volume
0.05758567490702264,-0.12833306288278745,0.0,-0.0012033674099560104,0.01200514068138244,-0.018594576990290067
0.05758567334540811,-0.12833305497110511,0.0,0.003920673849934234,-0.021737755602419685,-0.018594570679803538
0.05758567600511014,-0.12833305682977275,0.0,0.003920673290267587,0.012005146337614844,0.09579586463650537
-0.10281264463138846,0.07366211085662752,0.0,-0.0012033678229393802,-0.02173776137758979,0.09579585914572819
-0.0678132349655304,0.009071780556308424,0.0,-0.0005569886130979279,-0.02210123844570868,0.07124556765425952
-0.013067025123358092,0.009071781344052092,0.0,-0.0005569882643370258,-0.02210123866932312,0.07124556747430083
-0.06781323511735535,-0.121834845886624,0.0,-0.0005569986311214359,-0.022101239960563044,0.07124556429858787
-0.0678132349655304,0.009071780556308424,0.0,-0.0005569886130979279,-0.02210123844570868,0.07124556765425952
-0.06781323678034826,0.009071774337110892,0.0,0.00396421058219858,-0.022101238609369227,0.07124556777678664
-0.06781323477742263,0.009071783106677068,0.0,-0.0005569886665519608,0.014988464261405167,0.0712455677293474
-0.06781324137370878,0.009071775195867913,0.0,-0.0005569941602880241,-0.022101244213602808,-0.01859285444865236
-0.01306702153708706,-0.12183484030819576,0.0,0.0039642132431617905,0.014988463634993744,-0.018592848749443284
-0.07812259665544839,-0.12183484634083774,0.0,-0.008961233531881607,-0.009422965658983855,0.03418495547928615
-0.05372057198333398,-0.12183484246614781,0.0,-0.008961230561835704,-0.009422962710765797,0.03418495827713441
-0.0781225975416601,-0.13859535967863243,0.0,-0.008961233520725143,-0.009422965177315416,0.034184956024012864
-0.07812259665544839,-0.12183484634083774,0.0,-0.008961233531881607,-0.009422965658983855,0.03418495547928615
-0.07812260079110275,-0.12183484539302294,0.0,4.626704680651961e-05,-0.009422965031311233,0.03418495608270558
-0.07812259347837726,-0.12183484233915809,0.0,-0.008961230453278403,0.004539513293614905,0.03418495861609701
-0.07812259983271358,-0.12183484747113352,0.0,-0.008961234573895777,-0.009422967969439883,-0.01779229876158448
-0.053720578981058975,-0.13859535939554918,0.0,4.626541049215782e-05,0.0045395082435182674,-0.01779229864332589
0.03591261462056234,0.07366210472944659,0.0,0.0024157444977512266,-0.02540484862673719,-0.0185755389808522
0.08847673017221194,0.07366210547838514,0.0,0.002415753536430809,-0.025404850545649733,-0.018575548069008328
0.03591261752124411,-0.05820299148355843,0.0,0.0024157387351927545,-0.025404859419407632,-0.01857554308691761
0.03591261462056234,0.07366210472944659,0.0,0.0024157444977512266,-0.02540484862673719,-0.0185755389808522
0.0359126192795035,0.07366210810781924,0.0,0.0038340015362094415,-0.025404850772271566,-0.01857553919098185
0.03591261806470963,0.07366210729077771,0.0,0.0024157442728755946,-0.023095680511905827,-0.018575539530720567
0.0359126119610543,0.07366210415086244,0.0,0.0024157446288154342,-0.0254048505499183,0.0016180726644234034
0.08847672894597056,-0.05820299707100882,0.0,0.0038340002940579544,-0.023095685889032526,0.0016180729995054852
0.14080167543870634,-0.14271776268360556,0.0,-0.0018928702685419574,-0.02053608133379991,-0.005431013433553741
-0.09439471500930573,-0.14271777794783705,0.0,-0.001892871982515032,-0.020536081953953993,-0.005431016996832702
0.14080165592846852,0.19540755056805206,0.0,-0.0018928604069514687,-0.02053607981409493,-0.00543100026746593
0.14080167543870634,-0.14271776268360556,0.0,-0.0018928702685419574,-0.02053608133379991,-0.005431013433553741
0.1408016810313954,-0.1427177608562246,0.0,0.00331999586963019,-0.02053608180586404,-0.005431013299288062
0.14080167492376253,-0.14271776624717558,0.0,-0.0018928705841244654,-0.015570801454596208,-0.005431013392614346
0.14080167132856639,-0.1427177594486663,0.0,-0.0018928702912914541,-0.02053608101943003,-0.018475876789258706
-0.09439468677485521,0.19540757039804404,0.0,0.00331999317044393,-0.015570797094939448,-0.018475880888484737
-0.03133572498394643,-0.07794095246509339,0.0,0.00396464957195955,0.025938336560793692,-0.016771536875457967
0.003188601578973854,-0.07794094768381911,0.0,0.003964647530810913,0.025938328841972797,-0.016771536903591674
-0.03133572472783268,-0.11406992396378582,0.0,0.003964648215235955,0.025938335296232264,-0.016771531012006263
-0.03133572498394643,-0.07794095246509339,0.0,0.00396464957195955,0.025938336560793692,-0.016771536875457967
-0.03133572895836551,-0.07794095711132591,0.0,-0.005987192359461907,0.025938333469675865,-0.016771542944867775
-0.03133573045934706,-0.07794095415214544,0.0,0.003964648978726476,0.03922389214266636,-0.01677153720675656
-0.03133572367223678,-0.07794094903850543,0.0,0.003964649665188821,0.025938336527906378,0.0192200078177848
0.0031885916262399255,-0.11406992134415003,0.0,-0.005987196089505834,0.039223886579275155,0.019220001866245492
