Acc. Surface Area [m^2/g],Void Fraction,PLD,LCD,Density,Channel Volume,Y
0.844482421875,0.407470703125,0.515380859375,0.340576171875,0.850830078125,0.516845703125,0.35349262
0.145263671875,0.407470703125,0.515380859375,0.340576171875,0.850830078125,0.516845703125,0.17098714
0.844482421875,0.453857421875,0.515380859375,0.340576171875,0.850830078125,0.516845703125,0.3612959
0.844482421875,0.407470703125,0.387451171875,0.340576171875,0.850830078125,0.516845703125,0.35349262
0.844482421875,0.407470703125,0.515380859375,0.645263671875,0.850830078125,0.516845703125,0.35789305
0.844482421875,0.407470703125,0.515380859375,0.340576171875,0.212646484375,0.516845703125,0.4114363
0.844482421875,0.407470703125,0.515380859375,0.340576171875,0.850830078125,0.097412109375,0.36720383
0.145263671875,0.453857421875,0.387451171875,0.645263671875,0.212646484375,0.097412109375,0.25484577
0.344482421875,0.907470703125,0.015380859375,0.840576171875,0.350830078125,0.016845703125,0.73452246
0.645263671875,0.907470703125,0.015380859375,0.840576171875,0.350830078125,0.016845703125,0.8085394
0.344482421875,0.953857421875,0.015380859375,0.840576171875,0.350830078125,0.016845703125,1.2063273
0.344482421875,0.907470703125,0.887451171875,0.840576171875,0.350830078125,0.016845703125,0.73452246
0.344482421875,0.907470703125,0.015380859375,0.145263671875,0.350830078125,0.016845703125,0.7244805
0.344482421875,0.907470703125,0.015380859375,0.840576171875,0.712646484375,0.016845703125,0.7101997
0.344482421875,0.907470703125,0.015380859375,0.840576171875,0.350830078125,0.597412109375,0.7016443
0.645263671875,0.953857421875,0.887451171875,0.145263671875,0.712646484375,0.597412109375,1.2131011
0.469482421875,0.282470703125,0.390380859375,0.965576171875,0.475830078125,0.391845703125,0.23538402
0.020263671875,0.282470703125,0.390380859375,0.965576171875,0.475830078125,0.391845703125,0.15649545
0.469482421875,0.328857421875,0.390380859375,0.965576171875,0.475830078125,0.391845703125,0.24065557
0.469482421875,0.282470703125,0.262451171875,0.965576171875,0.475830078125,0.391845703125,0.23538402
0.469482421875,0.282470703125,0.390380859375,0.770263671875,0.475830078125,0.391845703125,0.23579729
0.469482421875,0.282470703125,0.390380859375,0.965576171875,0.087646484375,0.391845703125,0.28284428
0.469482421875,0.282470703125,0.390380859375,0.965576171875,0.475830078125,0.722412109375,0.24850425
0.020263671875,0.328857421875,0.262451171875,0.770263671875,0.087646484375,0.722412109375,0.22276077
