Exponent (x0),Linear (x1)
1.030214836839907,-0.21807155042271997
-1.214815748894163,0.49120583671954576
-1.2856750247090476,-0.3545079059403584
3.655696870516344,1.1289058776019276
-1.6750018516134357,-0.5036012598578852
-1.1688829997123364,-0.7482751022305256
-1.8397145138803548,-0.6264900424200939
-1.2673659557431054,-0.5636060867205628
-1.9066700100318124,0.9723089737120102
-1.7471153883957384,-0.3495521204676513
-1.6534695071089862,0.19609836579931583
-1.3551927887696058,-0.8276235006848895
1.7948414448644887,0.21524758403579014
0.5814253859097473,0.7887623720069785
0.38668039101603835,0.302308460683653
-1.6777993327006335,0.4012836031086908
-1.5329858910066503,0.8206550216244144
-1.876073738263606,-0.35756419603251355
-1.8631928453059472,-0.6325703961416709
-1.8807374730075477,-0.5746394979392977
0.7512799782220116,-0.4866471052346757
3.243728100544878,-0.6196744447775577
-1.788341747890946,0.7369812502690778
2.0382516366804246,0.2976670458197006
-1.6933059534711847,0.6670674970839623
-1.333175315076034,-0.2277544868037118
0.5588270455337448,-0.13605434926439008
3.331922730662011,-0.752819282617144
1.5420283128921939,1.175386779980616
-0.7271280408460908,-0.30526154673180395
-1.5094012040411084,-0.26903918485848344
-1.2758252862687767,0.45697481989894784
-1.473795999078042,-0.42971623207780474
-0.3840725089891752,0.8020334280494092
-1.2479517641642393,0.069935215673399
-1.3464391764337416,0.09343762584779602
-1.7056117255399594,0.23557689227297995
-1.8744895866255944,-0.502701158657803
0.036494884015718654,-0.1555455657944338
-1.4020433921487672,-0.16006160330342079
-1.7792947199783278,0.42566857616641185
-1.8329145633608963,-0.5546137201895824
-1.809016331835251,-0.790998664512021
-1.1351863204462131,-0.8047700337005812
0.7217854741855625,1.141836026153713
-0.48188428238059644,0.1497884266363061
-1.1363627074561773,-0.009863996816030118
-1.7497241594167972,-0.4506375753198162
-0.33893112503103584,0.8371960281425324
-1.8831927048506196,0.41047906532860634
-0.14712683622634515,0.5896099474067582
-1.726213296553201,0.12104086153253091
4.846272415338354,-0.697975842302264
-0.8946232683763506,-0.6403795526976561
-1.8138519799729895,-0.23717805464181696
-1.3790844168118688,0.5905444369573967
0.3470064878130452,1.1416060829726595
-0.0466229193462403,-0.022334004864397516
-1.7412123037581106,-0.29962076970469864
-1.8607861950176359,-0.6961899213450722
-1.1898332069820363,0.20317971198081808
2.5035493786773406,1.1676336663575073
-1.8945042866493964,0.9337726551655269
1.7737694629704708,0.46734614990880163
5.18765166585748,0.06233922879158449
-1.7093807701888086,0.6908712330279292
-1.4780921642931406,-0.24883443796914229
2.0980633966297564,-0.11419109325590426
-1.4489026236910463,0.9475263964124383
-0.9972810439138182,0.4800304496411367
-0.11982986871561918,0.9814236767642117
-1.403643646277563,0.6326706410683649
3.9627743119202172,0.4644733607567728
-0.9924608291264683,0.2609229468321621
-0.36613740798605665,0.006753159601055714
-1.7843560791127033,1.153154376744799
-0.6695608108020454,-0.2060455064797333
-1.7520846146456355,-0.2680676744638937
-0.48592416124626314,-0.23519606647909275
-0.793424016176861,-0.4876818999293092
-1.495356874150556,-0.41059987784538987
-0.7108137268850839,0.2703173076737414
-1.7072288929950268,0.49532796745075003
4.103807312797345,-0.3785077901909206
3.6317116393489015,-0.5182606528403126
2.7645609571761693,0.7757896657476624
-1.4943398494835751,-0.48863437261113774
-0.0641327625687299,0.13483051454548367
2.0478090986179263,0.6227613619312065
-1.6069109255189702,0.551194961357661
-1.8248563106466833,0.9208304624576109
-0.9503180416910595,-0.6206630244465547
-1.8232991313885587,0.8047124388543239
2.3500793959144013,0.7769092469564653
-1.8648840782445182,-0.10718423329160953
-1.5430965102015097,-0.28466192651013356
-1.0037458938535337,0.8533232025510993
4.84471974452729,0.06649777206169993
-0.9480454904365927,0.9795796675460833
-1.62958981124279,-0.28270899638530245
-0.10176971586778472,-0.5432471260915149
0.29744620206782457,0.5128191020362523
-0.6398839977919364,0.8968568212464691
0.08320717520082366,-0.49472599879365164
-1.6397885941469477,0.6332956808383676
-1.347567150992874,-0.1215742660365493
0.8400982055612617,-0.14712589283529554
-1.2301524142034257,-0.25188156636800807
3.8886132581147557,0.5440604886626605
-1.3147312331010148,-0.23096589686377555
-1.7238421047940233,1.1271583011332247
-1.862884178202658,-0.5966964887070507
-1.863359245493399,-0.7145133201495035
2.8581604912746337,-0.6836056713562546
2.1285242050400943,0.8226571597607584
-0.846136054794273,-0.24821336888767032
-1.6375161703731043,0.6671126322887845
-1.8403031705564161,1.0192441348302554
-1.461395714606696,0.8537988870716973
-0.3430386573510291,-0.41776899886744734
-1.2280368819913043,-0.6775120675000998
-1.7855915886082918,-0.48547936123024704
2.0043287747696623,-0.09203368049698701
-1.7317494715735722,-0.7280420156054157
-1.2358554913446578,-0.8062859863949368
2.1032402395068877,0.5911271740285606
-1.3915737453690715,0.910309995887767
-1.498848174764168,0.9580771024209038
-1.4529936247928938,0.9385092821207972
-0.557619201080611,0.40007842106587066
-0.4442305279537846,0.8855561255920879
0.5603991454199291,-0.7444873964702057
-1.801132368433176,0.5647678494991024
-1.8972377011645485,1.0810662824139314
0.12208149874270913,0.8317222426740963
-1.4866283623653085,0.8148146279736297
2.3782454408526505,0.11924134846379664
-1.521941393555526,0.8487054156228999
-1.8145931005262426,1.073500817232489
-1.609356787353862,0.8886198256903024
-0.6571559709093742,-0.12757430427474659
-0.7724303168293375,-0.7388974501953728
3.769745138465658,-0.6937384107532658
0.20153862751285023,-0.6079780639550204
-1.1735736436605806,0.4184459867682524
-1.8383343907898375,0.5239057167295655
-1.8325877290803954,-0.13626606058691793
1.0407308185937816,-0.3427065275968766
-1.210550074267762,0.6754388733196184
-1.8015267349187296,-0.06788756128572726
-1.6449599403891275,0.09483559105176997
-1.2702390074540393,0.46473674181363744
0.4315590506956496,-0.3655916199683439
1.3962469446247552,0.5083418194709453
-1.8793928467977072,0.8814485141574657
-0.8986109986044295,0.017705838974829025
-1.4012046456569225,0.8326174196057938
0.45306407326728415,0.7737412814189399
-1.0524241524126845,1.0369964534910754
-1.573501181279797,0.6240289600606227
0.7423993902975002,0.07021074079812462
-1.669157035385651,0.4716061223466317
5.08907980635024,0.41657940549783934
-1.7948684490591758,-0.742795687528671
-1.2478373149055653,0.08548974731710102
4.335916634868218,0.19539377779130973
-0.657453705431846,-0.6711349488215298
-1.8031620225631149,-0.5057386839104621
-1.7769137440085077,0.11615450697943186
-0.41801264677308214,-0.16671827992056054
-1.4559095868116119,-0.6940207100311233
4.175728878705161,0.16247169526538485
-1.2946059479501513,-0.13577272750870795
-1.5031687186517813,-0.5728584327499675
-1.8211189541655313,0.914959723627803
1.2902691868121654,-0.34927402276956054
0.7283848956156194,1.1195568311648738
-1.602034353848163,0.27178389425168015
0.5238029930169412,0.4956262970106542
-1.1184994585894235,-0.6477119653979366
-0.5481331513002488,-0.5730928081501045
-0.1629154313916754,-0.3025323212900526
-1.6424591820750076,0.3423178909956466
-1.8090504808077503,-0.06795290305112411
-1.3384850382647944,0.6789195635295635
1.5551296937944585,-0.4990754093159737
-1.6236187377936968,0.6701034906865138
-1.2593335687036382,0.8222384502611557
1.4507343354056557,0.7916006687202757
-1.2614704875536265,0.577930245198139
1.6481098227842508,-0.3094587410412051
0.32836643000371857,0.37213585810925376
-1.7821676973218548,-0.16717386454355565
-0.36477379579158287,1.1038516591817165
1.0858829377365558,0.19803884605769584
-0.9253658176474784,0.7707655265285374
-1.438205306787196,-0.8328390547261115
2.1838621029205996,1.0857034730593318
4.45444088775309,0.6534027646650475
-0.46226961081576345,-0.20740711762845143
1.2590029703061842,0.7675512015254238
-1.8064739826226182,0.6393272363619678
2.316148782243977,-0.5122230416145519
-0.5356205568159877,-0.5273062979607512
-0.7272259346791667,0.8198723345231587
-1.755165331620531,0.5977513470089475
-1.8465341615261521,-0.5216181483013123
-1.4479051408313088,0.9281162463522086
-0.8863868509999269,-0.1094782306687313
-1.8223317826355183,0.3301391112501255
-1.2546344561875937,0.12589689069253307
-1.6333967964055356,0.5633472091847489
1.866988536815494,-0.6619375191270214
-0.735496388213491,0.7744406168552284
4.566766429398554,-0.35514100908867974
-1.7620570784330534,-0.06369420853964036
-1.6764216211453802,0.4607861755437439
-1.4466830836660551,0.6760454718119071
-0.25059411641735263,1.055497614390783
-1.3676051577119899,0.6410672383902487
-1.5662360653132632,0.7310669962325655
-1.8132117141067294,0.9249793179759324
0.6790154769873757,-0.6323202575746436
-1.6818953412605067,-0.4686153564953315
2.9462321417757833,0.38686914598100675
1.9707270263932084,-0.7610747718010902
-1.7335037319057847,-0.6278550263511633
2.427191384957559,0.9188178322021159
-1.8282350779043899,1.0321489451676582
-0.34021920068881517,-0.32310025022634736
0.13821548490738655,-0.3525762635972346
-1.7286260673722311,0.8985858783758778
-1.4181293535089847,0.8294000961860584
1.0192001437447016,0.07881262245367404
-1.2362179499059884,-0.7216180873501308
-0.10170600513827655,-0.5694984434123125
-1.4099011587574815,0.8986070110643782
-1.8336709227573795,0.07370064209661353
-1.0395064193345713,0.29262545446728416
4.419328527815567,-0.623899096381348
1.5314264965778803,0.7038027888991842
-1.712566692435069,0.8550173143679762
0.7566245998670844,-0.013547272219422535
-1.8372954804157997,0.6543166285128637
0.33664014487218663,-0.7699513580153171
0.7646235708581844,-0.1401184831281722
1.7314329491630884,-0.6227349991535487
3.1358885254629145,-0.3093478171014423
-1.6556759840868067,-0.7488844885016794
-0.04835820131310975,0.8843041080001092
-1.4424468696027142,-0.02923346642344926
-0.4397230047422749,0.5470657149826061
-1.2477987355901328,1.0876778865697754
-1.655655972551998,-0.03623642764191204
3.624709919027742,0.34695227124132444
-1.874421677661486,-0.6446897811936565
-0.8242201304777853,0.6806792653135637
-1.0574663854568138,-0.4222669988649841
-1.6537851915804294,-0.47256694234799523
-1.8125175512299148,-0.14004454365432517
-1.821123765422624,0.5431063533288478
0.9588665696622474,0.3491574785214959
-1.7084876024198246,0.804070044652014
-1.1108953485070514,-0.6304260927421805
0.7545758164203002,0.13505368376563887
-0.7189371879998793,0.6588014089142952
-0.6297500025793237,-0.32698336261764505
2.394048089642527,0.6066625571916537
-1.4108743892898805,0.0005254304818946842
-1.4586598280327068,0.7921722905339581
-1.4094998213360572,0.6581969328507238
0.8193913322239785,-0.6617442888750489
-1.800772192372964,-0.34267076600197344
-0.9910099899633023,-0.19372929760100566
4.9873755423311446,0.6788599349362201
-0.5739301618564275,0.6097026086821392
-1.6742396602579963,-0.6775278365314468
-1.8106197960298205,0.739739131588405
2.8221115576384923,-0.47067868655340117
2.5996289004786846,0.33812430052320597
-1.0079442795995663,0.2809219133127068
-1.5533737960844753,0.008985123557008645
-0.05082169074832266,0.09363792938835724
-1.895201302051246,1.0905573903135188
-1.7164246024085819,0.9557879465235375
-0.4961962532776558,0.8906046699587506
1.1748089198593203,-0.40851257308540445
-0.4874980124431876,1.0045427018334212
-0.6237134704238505,0.1252278266116782
0.035764481442589924,0.43770288153424297
-0.6352697502755847,-0.8076113864157471
-1.7258102102525124,0.23357656383876613
-0.508231156814653,-0.712893136517991
1.5924402000989129,-0.04878716664534455
-1.4690437540739603,-0.015802700202637965
-1.8999683264010985,-0.47606820680997375
3.653264852551426,-0.3960378657008059
2.295616757087482,1.0482853299566064
-0.08321933551886418,-0.38360564144142284
-1.7732031852738168,0.394603015869442
-0.1961691540701943,0.19937755695019
2.4714759756206366,-0.16122728996609403
5.076659497535763,-0.6634168489853227
-1.6251736250152446,-0.2442530857869858
-0.9921187738928794,1.0634876749663948
-1.18743650013269,0.6174148229578165
-0.83024959217613,0.7437324397759367
-0.09324510410616405,0.34666542648342513
0.04610138815459264,0.06038770037244401
0.4964802549733699,-0.7729870042440506
-1.7874606966289202,0.04893036583537169
-1.9026484662634449,0.6200512259950959
-0.7430109209559354,0.04016125912409285
4.349454756574379,-0.24333072325720995
-1.3836647060828504,0.19354144043502108
0.5431438687293424,-0.10279831165514697
-1.7411115029592739,0.4320292184062702
-1.7732610179933306,-0.4931888614054234
-0.9336540674791349,-0.6587348710786021
-1.4365790418819995,-0.5847988274369753
-0.07056449364626383,0.07629966798514765
-1.6444456681120423,0.032203475769116086
-1.570957955125043,-0.004101869841067307
-0.3670975140129382,-0.2874908387498043
-1.192644350326223,0.3055257485735682
0.3371846060397077,-0.8220047367132202
-1.7364929794508195,0.7507343565665261
-0.4101409965892773,0.4805021351158596
-0.11513394895913776,0.0015194950810325514
-1.8681847255183572,0.7417842122625324
3.2256663836075257,0.38555576823144744
-1.7031260923940792,-0.0039587092411026426
1.9433385517049506,0.8552973758015059
-1.7689611681926685,-0.5224974500193424
0.42109259116358355,-0.7081616861191365
-1.6278222442999433,0.6534723943748562
-1.7057590451729019,-0.1475067133061576
-0.7843226347428395,-0.48456347814194844
-1.2083780728092797,-0.7119158159836394
-1.678424227988591,0.5989352562211094
-1.586547548530075,0.17324974330484078
-0.28196703345679797,-0.2544019072385343
-1.8071126733935836,0.6166706214027451
3.16260939956771,0.261179168015222
-1.129158402261706,-0.42381289500246
-1.497190666078862,-0.19981035537233183
-0.4686901146542688,0.4300542697692227
-0.4012407725686281,0.6773183398656338
-1.809848838709117,0.8534226428155709
2.5950099501571193,-0.36255134606672
3.5803454637764163,-0.5011910098231867
-0.7422512733829535,0.9691199488912366
-1.8463501641881033,-0.46947198385927624
-1.2494708262114131,-0.25073519028811986
-1.4347681588558925,0.5745737374887989
4.633996296180346,-0.5535600452500429
-1.5927410724987872,0.401443862649034
-0.15891205199783254,0.09202732627956312
-1.6435296357174929,-0.6734236834828664
1.4876792571442778,0.7131261291039386
0.47114250204547026,-0.4750610879217587
1.2939501511437566,-0.6703411990541011
-1.8690725496642346,0.9228683322631579
-1.842076840615062,0.15268545327966843
-0.5618171125028808,0.44469388529129517
0.5491710571200183,0.25482101954505243
0.690532634824947,0.183837206273485
-1.0290350378768451,1.1105332748024852
1.1073314346300769,-0.3067899584275875
-1.7096178310497883,-0.1836282195203962
0.10771291777966296,0.29680537945705354
4.444615951503678,0.9072218987500102
-1.5197828305889058,-0.525647410259563
-1.5944651469981967,-0.34883898703970173
3.9057120375213152,-0.038535609604875454
-1.7839238918254012,0.6457606783637555
-1.5548793524369087,0.17880255520140254
-0.8651893337743036,-0.2072886406130009
-0.0737273881855306,-0.1915279575964376
-1.8783675748250919,-0.5456267629380949
-1.3216694802740883,0.3627743438793928
-1.0683642704266663,0.7576276612109831
-1.3377395877093767,0.08881920931608311
-1.8884049258219848,1.0603888231112053
-1.9082397541440885,1.0203283424367993
-1.5744489356391527,0.44937688542434184
-0.6138702912904916,-0.36725246028293623
-1.7446834550972956,-0.4400000194902649
1.0262696721052542,-0.4952680707091983
-0.9967547451508578,0.372723321205364
-1.8784099572121553,-0.6519716051540398
1.2771707350920498,0.7665834486287069
-0.436477959861051,-0.7974704694628577
3.3834917355307095,0.861458911917941
-1.2072680714997184,-0.3078115723096342
1.9296556059935281,-0.61246287746456
-1.608528303065393,0.04406729358337458
3.611686185410025,0.34091292812096086
-0.252785191838758,0.6687801753314884
-1.7901004173559585,0.7300022528096535
0.0034128703171758534,0.7146022912589765
-1.7601493654490676,-0.21909231600542367
-0.44750349556583047,-0.2971468080315992
-1.5924333168019875,-0.6418842164624845
-1.8942367967470353,0.24694395348029374
-1.6215216348264492,-0.5080994870258402
4.43356930758522,-0.7355487265217651
-1.5564075574817997,0.8796165602322863
-1.2663541892481414,-0.030904313953186158
-1.626419836949847,-0.34518411643638536
-1.741497130828026,0.030701516203840873
3.7902458863368382,-0.40489354105078323
0.321819155440044,1.0933757789318261
-1.2451185578605293,1.0542888959104375
-1.7791705932374637,1.010608512323806
-1.1787314608029085,-0.5147089257316013
-1.475389565632217,0.34587899087869967
0.6502190609834622,0.7585544492508682
2.4017401998889016,-0.7522141330423953
-1.7508658474651504,-0.6371971803072898
4.7065091012306715,0.7043771278284741
-1.3615070210968594,-0.24417070425398535
3.61827460925472,-0.31751407091767003
-0.1595452636550485,1.0266967755829919
-1.2724123797159081,0.4812298839256386
-1.2608899809940932,-0.19224497157026965
1.9808748003690182,-0.45878852000840187
-1.7428781771187445,0.7050651730257991
-1.7954650447501568,-0.34418528851551566
-1.194976498560827,0.6644356232116693
-1.5992380409956874,-0.491920611199574
-1.3990264751418247,-0.061468565073559134
-1.3396175599176299,-0.036173438977259
-1.4463583343101938,0.18254732290850328
-1.7523967092152768,-0.3986941491499367
-1.3699271235137196,1.0731680104283865
