Angle (x0),Linear (x1)
0.2736047436533493,4.527304021180942
0.8411680264478552,-4.734158466804853
-0.1209704897012962,2.413318265136419
-0.9916382318074934,0.7527620049362165
-0.5776728622584095,-1.8457766602215326
0.5918719826382817,2.9499923623172997
-0.21074955038705573,-0.31889489278894617
-1.0869040797832414,4.484225405923388
0.9016802386404597,2.2205577695658283
0.732871420447714,-0.0923466924139752
0.7663615772969345,3.964349923830353
-0.3710143161120141,2.409596607145849
-0.018071718150269866,4.572255589498408
-1.0154100490957996,4.239509062461092
0.7397725458529867,3.6087773617212986
0.3171655148324275,0.620433438741013
0.43589554070851344,-2.4842098812108144
0.1721422463872832,0.39681101002916846
-0.5602238260851357,1.3256134365636025
-0.1490236079720706,-5.0707338454578075
-1.0427755366083176,-2.7388474293239238
0.2991374484109588,-1.4134721154690595
0.7114582676479162,-3.1120770860981937
-0.4235186202304154,1.131260448872307
0.23456714574784332,4.0239340108413675
-0.8751025299753854,-4.786629477063041
0.8931081747628247,-0.2672238061050233
0.20580122465798611,2.237056715993458
-0.9867591203453412,-0.08165816848577268
0.5757438764883931,-3.2789332450082567
0.899660413853689,-2.8903468296412553
-1.0917186410228088,0.9974180384539625
0.33516417632290274,1.605304768023677
0.5722898607521132,1.8089103857474509
-0.9557488536990952,2.643494311020701
0.44774400095023026,-2.1312777245371635
-0.8100399433386457,-0.1727544635112782
-0.5513065501042358,1.9558956313696911
-0.5996809053148047,-3.8845309826183625
0.2054362439712425,-1.4772065821356857
0.8775262581629999,-4.225452527925388
0.8994371318330291,0.7313106255667284
-0.7535759558727491,-2.9902673928379224
0.5183309654846697,0.35960573887693614
0.013396270899686424,-2.2985078244100876
0.2813707063478459,-3.7332626774443005
0.39631278964570127,2.236421560883531
0.8146558213990636,-4.766659112268362
0.4424282921622358,-3.458933264284279
0.5256944746666452,4.209649467401881
-0.8731904785837153,1.2317941019847864
-0.6798747651244201,-2.165969006949128
-0.9995585987250856,1.2193768918012917
-0.587433384419394,-4.539683654795527
-0.19257549179770983,2.435070199953218
-1.0403133832827527,0.17721600916835456
-0.9981539288893719,-2.8516406903734466
0.7821026652369507,1.2805353239955373
-0.9629808911644304,-1.7569479514690987
0.0411632839513314,-2.094143435395007
0.9010465986412104,4.422557488025349
-0.8506661664651403,2.4270235835011187
0.46392787505572364,1.4620146398268739
-0.6822754659695682,1.7423243252260268
0.8893861754290704,3.4802158997865185
-0.6668565140113829,3.333500751846862
0.7703662561338982,3.8653950820394565
0.8162315873772088,2.871620691408844
-0.8427297832584931,0.6570371450252215
-0.007587791757703188,0.48985778284319226
-0.9120886451435745,1.4295400219901482
-1.031295627121511,-1.8004369625343946
-0.1706733964842263,-0.8249355462269619
-1.0483185605548377,-1.971171739136384
-0.7860138950262097,4.517651823973325
-0.4642839960600016,-4.618025509361349
0.7853247653841935,3.83911105720425
-0.989858193002175,4.216259694296021
-0.9502237515921403,4.287533561545082
-1.0981108668250088,-3.243923011811146
-0.21571491012557997,3.4663933278912147
-0.1410735257596033,-0.4740221312812737
0.8442841411040637,0.6908526397138671
0.34301337516536634,-2.8346255551103408
-0.26684018679477184,-4.232065329547047
-1.0866288977770502,-4.059952452480285
-1.0390319940462889,0.8114752330392997
-0.033357210988067126,-0.16880289782990557
-0.1381450735230615,0.6742178807258452
-0.6100240222126838,4.51499787540425
-0.442952954882037,3.1733495582029243
0.9017791037599587,1.6993208312948886
-1.0882490824979092,4.321410468779874
0.43143917446319024,-4.318539562532566
0.5119783016846835,-1.7605814627115541
0.804587264911591,3.5018584163585533
-0.1036886571869533,3.1188974972636494
0.7287040684318855,-4.087302182459557
0.8379763233854125,-4.39841865428423
0.8753119540698453,-2.8203520828958224
0.17602290978057322,4.5415340250690805
-0.84312423630133,-0.4274981415045369
0.6707242826990076,3.613671143135289
0.8883807600217367,-1.2890328218646347
0.5459581500247097,-4.695715313850619
-1.028732800307747,0.4770147399061144
-0.23306724099315845,3.289611574365363
0.8305417835459199,3.965020150402439
-1.0474885852708056,-5.011083041584792
0.3753514079906357,-3.558553861827897
0.6295392222225488,-1.200899493490076
-0.9166477821051555,-2.6104983812419547
0.510981580042511,-2.0760281453836336
-0.3447298066434161,-2.604225524990814
-0.1191088346741569,1.9012652719149654
-0.8265384578729296,4.231557642648751
-0.13220387804982764,-0.2743783553408369
0.7617713398314432,0.49571511987527184
-0.6748999007519183,-0.10149656223624237
0.8495509466705113,1.9953935480413734
-0.40132828220950467,1.122540772518926
0.8758569550464763,2.391838579139054
0.7720577749322817,2.676508305508295
-0.19930311531909206,1.333815824784816
-1.0079290360351099,-4.628522711189403
0.6918309634479742,-2.9690597693975547
-0.7281483340247111,1.5858590890360063
-0.3624774719265238,-4.972058034870963
0.43126363499390674,-3.6479195407911806
-0.7611508609314482,1.7293274769946747
-0.43121234130422215,4.03293026634796
0.08759594307299157,-4.53396303769836
0.9003688188238511,-1.6680519764189354
-0.5330215776722405,-5.067250603237968
-0.46857508263600245,4.578426050214972
-0.9414339764833645,0.8047589497458024
0.7423635440363228,-1.253776599403886
0.3879268165019658,3.039319453590474
0.6666765907647583,3.1165283761610416
-0.19998961958671968,3.9563757058388287
0.603659683829922,4.160132571939053
-0.7421347770185811,-5.211517999190822
-0.6696668458121349,2.4159798675517887
-0.441869397046748,-0.8424638599105991
0.8744495665846473,0.9945621040999894
-1.0389609839718257,2.785135718582123
-0.17145660573660404,-5.2646125483932735
-1.0730427773782267,-4.288391239104839
-0.014703740333523063,1.0374293908359198
-1.0863079372445006,-1.285903311565458
0.572262738302924,-3.592631596810011
0.8773446639023224,-4.947968302686739
-0.8490657948854843,-0.48140837071371556
0.8064643683798098,0.7458728116018225
-1.0981294991727273,-1.6075491318290287
0.26926714294366905,0.5334118967728146
-1.071359210392881,1.4560297398914133
-0.3279353315777196,-3.3319124553106443
-1.0467281620675695,-1.7826207770648699
-0.4197944386962469,-4.167668313590471
-0.5552789535597449,2.144415641913116
0.40670396133972186,-5.306258912409943
-0.9140873289631615,2.606162208253387
0.23051737797078364,-0.6896209837688841
-0.32056545144907966,-1.3502157327744975
0.7574634069823539,0.7824580327873584
-0.3418451933888367,-5.060162223922642
0.017753365206286453,-0.3205379305809103
-0.8527746158873089,4.650954151707346
-1.0891551532311503,-3.572332343144221
-0.302729435719561,-0.575735967016518
-0.10480448832835787,-2.9396412745522316
0.4535458893633518,-0.05540534739040076
0.8913989802170369,-0.3863627206675565
0.8341097319307647,-3.025414077045614
0.29104156954370763,2.484509811507859
-0.30859418177136577,-3.0580261508943556
0.734869768234254,1.3767046041206268
0.9017482715957703,3.114259676778767
0.5144572712511906,2.4234416061399604
0.5846543893915621,-2.251633770641493
-0.15413567827966634,-3.1615397249627266
0.6962982069931007,1.8786904042662427
-1.0309552273147928,3.710651769223074
0.8919545485011451,0.8769850754522168
-0.07927543204031595,-3.4699942217286974
0.8973687772398914,0.8471064694914635
0.5201335002169747,-0.8438099038892295
0.403275937705462,0.8846846155262238
0.2570713368822153,-4.885831429970278
0.6016747395841391,0.6987837475644627
-0.5436891304743929,-0.8776607213021388
-1.0289919143982509,-4.365538078709141
0.29029483244324794,-3.5506046473146475
-0.8128196585491336,3.7539941440856244
-1.044312574101594,-3.7552916144572266
-1.0260882984971875,1.0753645846970226
-0.01633010052954731,3.264558789359464
0.898977413468588,-0.5508707303523812
-0.8700116658834633,4.482101788154785
-0.22967310049072776,-1.6015881894717174
-0.9889604228117541,-1.960778425785184
0.37823903004470916,2.9987322532620384
0.9009682848721827,-0.8315641406170058
-1.0745852319025433,-4.233815221548399
-0.592781048235552,0.40806465330956165
-0.8698921538657216,2.9860540744970674
0.8862828718044589,0.3473842600189485
-1.0778817059997357,0.3716289494604701
-0.5121840777290432,2.6804983053081646
0.8458887274926619,0.46869978485458996
-1.0124434668874156,-3.01709029957738
0.7454673047089093,-0.8184377142931827
-1.0886134963349012,3.5348679201336086
0.1821516342565057,3.4370359236604227
0.8917678563221467,1.492069138562822
-0.45963337260692994,-3.6598430621488105
-0.6150599512116406,-0.3030335565949822
-0.947315342485048,-4.041611086749619
0.2937279217756541,3.630181778844922
-0.4786215926549806,2.7703652584349485
0.18760420040042725,-3.927339144938282
-0.2946318074008839,1.0642803713994669
-0.0814244823568897,4.57548396070334
0.416325285269064,3.911442715369377
0.267857757592433,2.4142327424418832
-0.37914019977662505,4.638935590553792
0.33590220189515874,1.184009391065986
0.23362991881455208,-1.554426940640325
-1.0697382483144953,-3.376704048931199
-0.9489887919171451,-0.5826133091158496
0.2904657625337119,3.380808200116704
0.7604875995764897,2.1022199876905754
-0.39255648195385806,-5.287924974553652
-0.2689222514036509,-1.0751538772682894
-0.656970925263673,1.5479354555162246
0.8689152812443861,-0.7139024370273324
0.3436584490105954,-3.539279613753367
0.07640533903019842,-2.159211603461471
0.8502303481841098,4.5904254327495035
0.6679376685745999,3.0367491823421746
-0.20548619426609166,-0.23707494676933383
-1.0462988112638183,-1.902646882462032
-1.0276850194676062,-2.484222507338556
-1.0981154042600436,-0.48253277742990974
0.8870021454686281,4.445070552667926
-1.0778317605269998,3.7628682490739047
0.569328461493992,-2.1532753566589897
-0.0778273030384583,0.9727780683382801
0.6614409412953615,4.3668650915249385
-1.07179642045619,0.8704488438959
-1.0952531346722836,0.1180682819160801
-0.16413532333570813,1.544483659492846
-0.8023626235067542,-4.050740404734608
-0.5020722995486984,-3.955299517676861
-0.11728686917024023,-3.0855608881303125
0.7463037748622079,3.694948784163952
-0.10717901089644055,-3.9209350803730807
0.7838935466714689,2.8213691428175847
-0.6145556335371607,0.09620921723977371
-0.7595221027647847,-4.239002902747908
0.7660302466576105,-3.603039441759341
0.23437163774309333,2.588355558879851
0.5583204931533645,-1.237445365566006
-0.9590521419027302,-2.0284681513410856
0.39007518274977215,-4.671795793277008
0.8425711229359267,-5.154815120547633
-0.14836251476390383,1.7942661027339153
-1.0958794749906113,-4.788778388377
-1.0746552329640169,-0.10007443115702941
0.005185608086571758,-2.0247850552721856
0.6621139913090777,-3.7645056545982754
0.4991780753844819,2.1960920851192274
-0.5150427175990919,-3.7567420890873007
-0.7790423419953241,3.524314689091325
-0.9513220036804857,-0.8435374637835309
-0.06779187625124727,-4.869393290348458
-0.9682405233041562,-4.539626856988488
0.7734679846630552,-3.3693587546957735
-0.7693072311933142,-3.7739910021287506
0.5405489415791314,4.226200333965657
0.27227830657782337,-0.055800003145746735
-0.756206440473389,-3.5832142738762194
0.8966989557662943,-2.568916139370576
0.27516422000077245,-3.363066815087125
-0.9074497508704954,-0.7832754857127838
0.6978748464199915,-5.226176579223811
-0.7311100793709495,-2.556635357670154
-0.8769277563452283,0.6641780331391074
-0.8588333239188843,4.21388613443772
-1.0460832970042167,2.455887044799609
0.8179968240040857,-0.7341957538504156
-0.8309351796123958,4.574665804890904
0.8817720156442507,-1.2890721777249659
0.16481266335793654,-1.8864052804617368
-0.625798391248078,-4.693384587720203
0.6417834945787599,-3.314366084924878
0.1519140972057249,1.0712441935989543
-1.0903153378488533,-0.5589337589016634
-0.810160099064539,-1.5150613932185402
-0.2166923483312665,1.1656210103983815
0.6725333705273466,-2.5220795693586995
0.26184500718255954,-4.630460517906938
0.5184655724272085,-1.7944279186755927
0.8556373490038718,-3.5070417295834337
0.6664687089895904,-1.4383821543372537
-0.2423365028049922,-4.011404077605306
-0.092199325490117,-0.912480860003136
-1.090587640880845,2.603237187681362
0.5537469786399045,-4.642428184231056
0.7437075499311463,1.639500999637318
-0.9804079090838194,-4.596776932801677
0.8950981904322375,-4.590019600700423
-0.4006496424051157,0.28259343699009676
-1.0930212205612126,-0.18646107007206636
0.8949703499798016,0.19481755207757856
-0.1343342247591779,-2.912503042794991
0.8147765966826546,1.3029012622310425
0.49589185486013854,3.8613012903129844
0.30864079898248886,1.412031652831215
-1.0693480796111055,-1.7757080415392474
0.8224429527682162,-0.20857434903555572
-1.0979359743272177,-2.244163204934125
-0.7219169827258134,0.5626707075745223
-1.0597411890631476,-2.0487279472580795
0.5644576323609092,-0.8410039318830085
-1.0834155265264975,2.139273971222961
0.8854055992168939,2.595416140756634
-0.8621859787868641,1.5779911840733558
0.8326416559476595,2.61399425191793
-0.8228772737101635,3.651922302604361
0.5172452728396912,-4.609399500568609
-0.9319129923397623,1.3941967382574219
0.3520623216651275,-4.6525984247812335
-0.7120946346450475,1.3879477540372684
0.864738817690438,4.359701782080549
-1.0930456757363678,4.579036934335226
-0.7023358610421653,-2.333728191292059
-1.0979172816525051,-2.493632301658941
0.7754827907135967,0.8373475073126987
-0.5795308253752971,-3.0810290685416875
-0.38084182062568717,4.069546848192319
-1.0138100381174566,-2.698416619622475
0.011334640355004089,1.1918163511141338
0.030670171002898705,-4.046383175654149
0.4655106051235701,-1.335596435470376
-0.7039537275864785,-4.9667108712427055
-0.26628632166004074,1.0906600267547613
-0.9391201879382098,-2.8483692251374118
-0.033648377447935474,-4.187696294372223
-0.7201669398286583,-4.921047379889705
0.03451390582096381,-1.903297801568961
-0.6320554278371229,0.5463655307231681
-0.8866997547669504,-3.5233360785229175
0.8635606439094059,-0.8362733627711365
0.26381222353460654,2.5712321755575136
0.41880348121521305,-4.384866522447563
-0.7513304898220565,-1.8686841773800644
0.7931849978475407,-4.962842162986301
-1.097059277222129,0.0035592834275881557
-0.11818144638408778,-4.774442861228805
-1.0346586602897152,3.9609860725522834
0.623535917451796,0.446206803886416
0.05325938457488544,-5.125619338679947
-0.8744002727168619,1.492116990441317
0.3449683840030544,-3.120754944313374
-0.9338022427720327,-5.203745297383472
0.8770490236249351,0.23481010528072122
-0.9172737423623527,0.26189324805388325
0.1262872732597844,-1.732438193747354
0.00722997711714507,0.44866544902411004
0.2607030775286656,-3.417979797411385
-0.724106044764211,1.5130745916914405
-1.0757218751945943,-1.9879233925348014
0.48775569597539725,-4.792864514176889
0.8678270569462212,-0.2233340684806876
0.8593890254501817,4.231641506484566
-0.2306684538106496,-2.6807370436567193
-1.0876493037533743,3.8384894870805475
-1.0802443940636102,2.0567832853498045
0.8355107754466138,4.6115461135721345
-0.6462987866541963,-3.797416122556951
0.23634813434235635,4.321244190345931
